year	qe_score	anchor_sim	twi	english
2023	0.9966	0.2848	Ɔman nkorabata (Subsector) – Ɛgyina hɔ ma ɔman no asoɛeɛ ahodoɔ no mu baako a dwumadie ahodoɔ kɔ so wɔ hɔ.	Subsector - an area of economic activity that forms part of one of the larger areas into which the economic activity of a country is divided.
2023	0.9961	0.6486	Sɛ yɛde Sika Dodoɔ ankasa a ɛbaa fotoɔ mu toto deɛ yɛde sii yɛn ani so sɛ yɛbɛnya no ho a, na ɛda adi sɛ sika no so tee ɔpepem baako, ahankron ne nkron anaa ɔha mu nkyɛmu mmienu ne akyire pɔ nwɔtwe (GH¢1,909 million or 2.8 percent) ne sikasɛm mu mpontuo ɔha mu nkyɛmu aduasa mmiɛnsa ne akyire pɔ mmienu (33.2 percent).	Compared to the target for the period, the outturn for Total Revenue and Grants represented short fall by GH¢1,909 million or 2.8 percent and a year on-year growth of 33.2 percent.
2023	0.9961	0.2017	Bɛpagya adwadeɛ ho ɛtoɔ (VAT) no mu afiri ɔha nkyɛmu dumienu ne ɛfa de akɔ ɔha nkyɛmu dunum na yɛatrɛ nneɛma a yɛgye ɛho Adwadeɛ ɛtoɔ(VAT) no mu, asane atu anammɔn ahodoɔ afa adwadeɛ a ɛnni sɛ yɛgye ɛho adwadeɛ ho ɛtoɔ (VAT) no ho.	Increase the Value Added Tax (VAT) rate by two and a half percentage points from 12.5 percent to 15 percent and review the VAT threshold as well as undertake major reforms with respect to VAT exemptions.
2023	0.9961	0.7090	Amannɔne Edwadie Sikakorabea (EXIM - Export-Import) Bank: Ghana Amannɔne Edwadie Sikakorabea (Export-Import Bank - GEXIM) yɛ sikakorabea bi a wɔnam mmara a ɛtɔ so ahankron ne dubaako (Ghana Export-Import Bank Act 2016 - Act 911) so buee wɔ ɔman yi mu wɔ afe 2016 mu a, ɛbɛboa aban wɔ adwadeɛ a yɛde kɔ amannɔne kɔtɔn ho edwadie no ama ase atim.	EXIM (Export-Import) Bank: Ghana Export-Import Bank (GEXIM) was established by the Ghana Export-Import Bank Act 2016 (Act 911) to support the government of Ghana’s quest for a feasible and sustainable export led economy.
2023	0.9961	0.3003	Sika a yɛde kyɛ Aban (Grants): Yeinom yɛ sika ho mmoa ahodoɔ a Mpontuo mu Aboafoɔ de boa Aban a ɛnyɛ adeɛ a Aban bɛtua.	Grants: These are types of financial assistance given to Government by development partners and for which Government does not have to be pay back.
2023	0.9961	0.4559	Nnwuma Nketewa ne Adantam (Small and Medium-Sized Enterprises - SMEs): TYeinom yɛ ankorankoro nnwuma a ɛnhyɛ aban ase a wɔtumi fa nnipa kakra bi de di wɔn dwuma. Asetena mu Mmoa Sika (Social Benefits): Yei yɛ sika a Aban gyina ɔmanfoɔ anan mu tua ma nsuo, pɛtro ne nkanea nnwumakuo no de sɔ Ghanafoɔ asene.	Small and Medium-Sized Enterprises (SMEs): They are nonsubsidiary, independent firms that employ less than a given number of employees Social Benefits: Government pays subsidies to utility companies and on petroleum products on behalf of the public.
2023	0.9961	0.4022	Asenesɔ Sika (Subsidy): Yei yɛ sika mu mmoa bi a Aban de ma ɔman mma ma ɛyi adesoa kakra firi wɔn so ma wɔn kɔn mu dwo wɔn.	Subsidy: This is a financial relief given by government to citizens to reduce the burden on them.
2023	0.9961	0.3668	Fannyɛ (Transparency): Yei ne sɛ Aban bɛma ɔman mma ahunu deɛ ɛrekɔ so na wɔate amanneɛbɔ nyinaa wɔ ɛberɛ ano ɛberɛ ano.	Transparency: This is when Government provides adequate and timely information for its citizens about what it is doing.
2023	0.9956	0.7040	Ogyahoɔden 40. Sɛdeɛ ɛbɛyɛ na yɛbɛsi ogyahoɔden a yɛhwere wɔ ɛberɛ a yɛde anyinam ahoɔden rekɔ mmeammea a ɛhia wɔ ne kyɛ mu ano na ɛho nhyehyɛeɛ nyinaa bɛkɔ nkan enti no, yɛwiee, Firaw Mantam- Achimota anyinam ahoma ho dwumadie (161kV Volta-Achimota- Mallam Transmission Line Upgrade) no.	Energy 40. In order to reduce transmission and distribution system losses and improve transmission system reliability, the 161kV Volta- Achimota-Mallam Transmission Line Upgrade Project was completed and is in operation.
2023	0.9956	0.4065	Ɛnam yei so enti sikakorabea ahodoɔ dubaako de sika dodoɔ, Ghana sidi ɔpepempem baako, ɔpepem ɔha aduosia nkron (GH¢1.169 billion) a ɛgyina hɔ ma sika dodoɔ a wɔatwa ato hɔ ama dwumadie no mu ɔha mu nkyɛmu aduasa.	Consequently, the banks have committed a total of GH¢1.169 billion, which represents 30% of the funding portfolio, for the programme.
2023	0.9956	0.9390	La Beach Road Completion Project	La Beach Road Completion Project
2023	0.9956	0.3332	Sikasɛm Nhyehyɛeɛ (Budget): Sikasɛm nhyehyɛeɛ gyina hɔ ma nhyehyɛeɛ a Aban ayɛ afa ɛkwan a ɔbɛfa so anya sika ne deɛ ɔde saa sika no bɛyɛ ho.	Budget: A budget is a plan that outlines where to get money from and what to spend it on.
2023	0.9956	0.3963	Nsiho ho Ɛka (Interest cost): Yei yɛ bosea ho nsiho dodoɔ a ɛsɛ sɛ ɔkafoɔ tua wɔ bosea a wabɔ ho anaa biribi a ɔde ho ɛka wɔ ɛberɛ a ɔntuaa sika botene no ankasa nwieeɛ.	Interest cost: It refers to the cumulative amount of interest a borrower pays on a loan or other debt while it is outstanding.
2023	0.9951	0.3060	Aban bɛkɔ so de ahohiahia ho ɔhwɛ a ɛfata ama wɔn a wɔbɛnya wɔn tiri adidi mu wɔ Nnipatɔn mu no, na wayɛ nhyehyɛeɛ ako atia nnipatɔn, mpɔtam nsawɔsodie na wasane ahyehyɛ dwumadie a wɔnam so bɛtwe nnwumakuo a wɔko tia nnipatɔn no adwene asi nnipatɔn ho ɔhaw so.	Government will continue to provide comprehensive trauma care to survivors of Human Trafficking and undertake preventive mechanisms against trafficking in persons, community dialogues as well as embark on awareness raising programs to sensitise stakeholders on issues of human trafficking
2023	0.9951	0.5028	Sika a wɔtua ma Aban Nnwuma ahodoɔ (Grants to other Government Units): Yei gyina hɔ ma sika a, mmara hyɛ sɛ ɛsɛ sɛ wɔtua kɔgu Mansini Mmarahyɛbadwa Fotoɔ “DACF” no mu, Lɔrekwan Fotoɔ “Road Fund” mu, Nwomasua Fotoɔ “GETFUND” mu, Fango ho Dwumadie Fotoɔ “Petroleum Related Fund” ne Ɔman Apɔmuden ho Fotoɔ “National Health Fund” mu.	Grants to other Government Units: These constitute payments that are required by law such as District Assemblies’ Common Fund (DACF), Road Fund, Ghana Education Trust Fund (GETFUND), Petroleum Related Fund and National Health Fund.
2023	0.9951	0.2938	Nkyerɛkyerɛ a ɛde nsakraeɛ Ba (Sensitization): Yei yɛ nkyerɛkyerɛ anaa dawubɔ a ne botaeɛ ne sɛ ɛbɛma nhunumu ne adwenesakra nam so de nsakraeɛ pa aba tebea bi a ɛnyɛ mu.	Sensitization: The quality or condition of responding to certain stimuli in a sensitive manner.
2023	0.9951	0.4513	Asorɔkye kunini (Tidal wave): Ɛyɛ ɛpo asorɔkye a ɛso pa ara a ɛba wɔ ɛberɛ a ɛpo ase asasewosoɔ bi asi anaa ɔbotan mu awosoɔ bi akɔ so wɔ ɛpo ase.	Tidal wave: It is an exceptionally large ocean wave, especially one caused by an underwater earthquake or volcanic eruption.
2023	0.9946	0.3913	Yei kyerɛ sɛ, ɛberɛ a amannɔne sika a yɛnya firi amansan boseabɔ edwa so ne sika a ɛfiri adwadeɛ a yɛde kɔ amannɔne mu no so reteɛ, na afei ɛsiane sɛdeɛ yɛpɛ amannɔne nneɛma pa ara enti, sika a yɛde kra nneɛma firi amannɔne no nso kɔ ara na ɛrekɔ soro, na amannɔne ɛka a yɛde no nso kɔ ara na ɛrekɔ soro no, na yɛn sika mu duru no so te ara na ɛreteɛ.	Thus, even as the foreign currency support from the capital market and our foreign earnings declined, the rise in our import bill rose from our apparent insatiable demand for imports as a country, coupled with our increasing debt servicing bill, further undermined the value of our currency.
2023	0.9946	0.3190	Na ɛkwan a yɛfa so bu yei ho nkonta ne sɛ yɛsese no wɔ Ɔman Adwadeɛ nyinaa bo a ɛsom no mu ɔha mu nkyekyɛmu.	This can be measured as a percentage of the Gross Domestic Product (GDP).
2023	0.9941	0.6925	Apɔmuden 68. Atiridii yadeɛ gu so ka yadeɛ edu a ɛkum nnipa pa ara wɔ Ghana no ho.	Health 68. Malaria continues to be amongst the top ten killer diseases in Ghana.
2023	0.9941	0.3672	Yei enti, Aban bɛyɛ nhyehyɛeɛ nam so ne nnwuma ahodoɔ a ɛwɔ hɔ dada ne deɛ afei na wɔrebɛfiri aseɛ aka wɔn ho abom nam so atrɛ nnwuma no mu, ɔbɛsiesie, asane de mfidie a ɛbɛyɛ adwadeɛ pɔtee a yɛde ani asi so no adi dwuma.	Further to this, Government will promote the formation of partnerships with existing and prospective businesses to expand, rehabilitate and establish manufacturing plants targeted at these selected items.
2023	0.9937	0.4265	Mpontunnwuma ho Sika (Capital Expenditure): Yei yɛ sika a yɛde yɛ mpontunnwuma sɛ ebia akwanyie, sukuudansie, ayaresabea dansie, atwene-sie, akwantusɛm, nsuo, mfidie akɛseɛ ne deɛ ɛkeka ho. Abɔnta Lɔre Ɛkwan (Carriageway): Ɛyɛ lɔre ɛkwan no ɔfa a ahyɛn tumi fa so.	Capital Expenditure: This is money spent on major infrastructure projects such as roads, schools, hospitals, bridges, transport, water systems, plant and machinery etc. Carriageway: It is the part of a road used by vehicular traffic.
2023	0.9932	0.7272	Fa-me-kwa Ntoasoɔ Sukuukorɔ (FREE SHS): Fa-me-kwa Ntoasoɔ Sukuukorɔ yi yɛ Aban nhyehyɛeɛ foforɔ a Ɔmanpanin Nana Akuffo-Addo aban de puee edwa wɔ Ɛbɔ bosome mu wɔ afe 2017 mu sɛ JHS osukuuni biara a ɔbɛbɔ ne ho mmɔden wɔ sɔhwɛ mu no, ɔbɛnya ɛkwan wɔ Ntoasoɔ Sukuu mu akɔsua adeɛ a ɔrentua hwee.	FREE SHS: The Free SHS (Free Senior High School) policy is a Government of Ghana initiative introduced by the President Nana Akuffo-Addo administration in September 2017 that guarantees free access to SHS education for any accademically qualified JHS student
2023	0.9927	0.3457	Afe 2023 sika a yɛde bɛdi dwuma no ho nkontabuo na yɛabɔ no tɔfa wɔ hyehyɛpono 5 so no.	The details of the 2023 expenditure is summarised in the Figure 5.
2023	0.9927	0.2606	Ɔman Adwumakuo A Ɛhwɛ Mfidinnwuma Nketwa So- (National Board for Small Scale Industries- NBSSI): Ɔman Adwumakuo a Ɛhwɛ Mfidinnwuma Nketewa so no yɛ ɔman adwumakuo a ɛnyɛ mfasoɔ enti na wɔwɔ hɔ na mmom, ɛyɛ adwumakuo a ɛhyɛ Asoɛeɛ a Ɛhwɛ Edwadie ne Mfidinnwuma so no ase, a mmara ma wɔn ho ɛkwan sɛ wɔnhwɛ sɛ Mfidinnwuma Nketewa ne Adantam (Micro and Small Enterprises (MSEs) bɛtu mpɔn.	MSME (Micro And Small Buisness Developmet Programme): A micro-enterprise (or microenterprise) is generally defined as a small business employing a minimum number of people, and having a balance sheet or turnover less than a certain amount NABCo (Nation Builders Corps): also known as NABCO is an initiative introduced by the Government of Ghana to provide jobs to unemployed university graduates to solve various social problems in both the private and public sectors and build their skills to promote economic growth in the country.
2023	0.9922	0.3031	Afe 2022 mu no, Aban gyinaa “Mansini Baako Adekoradan Baako Nhyehyɛeɛ (“One District One Warehouse” programme) no so wiee mfudeɛ adekoradan dodoɔ aduosia enum (65 warehouses) nam so de mɛtrik tɔn dodoɔ mpem aduɔwɔtwe kaa ɔman ahoɔden a yɛde kora aburoo sɛso nnuane no ho, sɛdeɛ ɛbɛyi nnɔbaeɛ a wɔtwa a ɛsɛe kwa no afiri hɔ, ama akuafoɔ nsa aka wɔn adwuma no ho mfasoɔ.	Government in 2022, completed 65 warehouses which added 80,000mt to the national grain storage capacity under the “One District One Warehouse” programme to address the persistent problem of post-harvest losses, and secure farmer income.
2023	0.9922	0.3712	Ho Nteteeɛ Ayaresabea no (Ho Teaching Hospital) nso de afidie bi a wɔfrɛ no CT-Scan ne deɛ wɔfrɛ no “endoscopy” a ɛtumi hwehwɛ nnipadua mu nyinaa aba, asane de ɛhyɛn a wɔtumi de di akɔneaba kɔsa yareɛ (mobile clinic van) aba de kyinkyini kokɔ mmeaɛmmeaɛ de boa ayaresa.	The Ho Teaching Hospital introduced CT-Scan and endoscopy services and acquired a mobile clinic van to support outreach services.
2023	0.9922	0.6961	Aban nam Aban Atoyerɛkyɛm Ntotoeɛ Adwumakuo (National Disaster Management Organisation (NADMO) no so boaa wɔn a atoyerɛnkyɛm too wɔn dodoɔ mpem dunum ahanson aduɔson mmienu (15,772).	Government through National Disaster Management Organisation (NADMO) supported 15,772 disaster victims.
2023	0.9922	0.6827	Ɛka Ahodoɔ A Aban De (Outstanding Obligations): Ɛka ahodoɔ a Aban de no yɛ sika a ɛsɛ sɛ Asoɛeɛ a Ɛhwɛ Sikasɛm so no tua ma Aban Nnwuma ahodoɔ no ɛnna afei, ɛka ɛda hɔ firi afe 2016 mu a mmara hyɛ sɛ ɛsɛ sɛ Aban tua gu Mmara ho Fotoɔ ahodoɔ mu.	Outstanding Obligations: The outstanding obligations comprise MDA commitments with the Ministry of Finance as well as outstanding 2016 payments to Statutory Funds.
2023	0.9917	0.4458	Sɛ yɛde deɛ na ani da ɛkwan sɛ yɛbɛnya wɔ afe 2022 mu no toto ho a, nkontabuo yi da no adi sɛ sika a yɛde dii dwuma (primary ependiture) so tee wɔ ɔman yi mu adwadeɛ nyinaa bo a ɛsom ho ɔha nkyekyɛmu hwee akyiri pɔ mmiɛnsa (deɛ ɛyɛ asɛdeɛ) na yei da Aban krado a wayɛ sɛ ɔbɛtu ɔman yi sikasɛm ho anammɔn pa ama agyina yie no adi.	This estimate shows a shrinkage of 0.3 percentage points of GDP in primary expenditures (commitment basis) compared to the projected outturn in 2022 and a demonstration of Government’s resolve to consolidate its public finances in a credible and sustainable manner.
2023	0.9917	0.4151	Adwumayɛfoɔ akatua (Compensation of Employees): Yei yɛ adwumayɛfoɔ bosome akatua, Sika ahodoɔ, asetenam ahotosoɔ sika, akwankɔgya sika ne deɛ ɛkeka ho a wɔtua ma Aban adwumayɛfoɔ.	Compensation of Employees: This is made up of salaries and salaryrelated allowances such as social security, gratuities and pensions paid to public sector workers.
2023	0.9912	0.3794	Yei enti sɛdeɛ ɛbɛyɛ na Aban bɛtu atiridii yadeɛ ase no, ɔde afidie bi a wɔfrɛ no “LSM Implement app” a ɛtumi kyerɛ baabi a ntontom dɔre ma wɔhye wɔn ase wɔ Mansini ahodoɔ mu aba.	Thus, as part of Government’s efforts to eliminate malaria, an application (LSM Implement app) for mapping and treatment of mosquito breeding sites in the districts has been rolled out.
2023	0.9912	0.3081	Sika Dodoɔ A Aka A Yɛbɛhia De Adi Dwuma (Primary balance): Yei yɛ sika dodoɔ a aka wɔ ɛberɛ a Aban agyegye deɛ n’ani da ɛkwan sɛ ɔbɛnya no nyinaa akyi de adi dwuma, a bosea ho nsiho nka ho bie, (kyerɛ sɛ bosea a Aban bɛtua nka ho).	Primary balance : This is the difference between Government revenue and its non interest expenditure (excluding debt Service Payment).
2023	0.9907	0.1809	Bio seesei a yɛawie Tema Motorway kanko no ɔfa a ɛdi kan no, ɔfa a ɛtɔ so mmienu no a emu dwumadie ne nsamsoɔ no abɔntasa ho dwumadie no bɛhyɛ aseɛ.	Additionally, with Phase I of the Tema Motorway Roundabout completed, Phase II, which involves the construction of the 3rd tier of the interchange, will commence.
2023	0.9907	0.7137	Bio, yɛtetee mpɔtam adekyerɛfoɔ dodoɔ ahanu aduanan nwɔtwe (248 community educators) wɔ mpɔtam mpontuo ne Asetena mu banbɔ ho nimdeɛ mu wɔ Kwaso Mpɔtam Mpontuo kɔlegyi hɔ sɛdeɛ wɔbɛnya nimdeɛ de aboaboa mpɔtamfoɔ ano ama wɔatu mpontuo ho anammɔn.	Additionally, 248 community educators were trained in community development and social protection at the Rural Development College in Kwaso to help mobilize communities for development activities.
2023	0.9897	0.2484	Dwumadie ho sika a ɛboroo soɔ kakra no farebae ne Nsiho ne Sika a yɛtua ma Aban Nwumakuo ahodoɔ.	The marginal increase in expenditures was largely on account of expenses on Interest Payments and Grants to Other Government Units.
2023	0.9897	0.4304	SIKASƐM HO DWUMADIE AHODOƆ 13. Aban sikasɛm ho dwumadie wɔ ɛberɛ a yɛreka ho asɛm yi mu no kɔsii sɛ yɛdii sika boroo deɛ na yɛde asi yɛn ani soɔ no so. Sika a yɛdi boroo soɔ no kɔsii ɔpepem aduanan ɛnan ne aduonu mmienu a ɛyɛ ɔman mu adwadeɛ nyinaa mu ɔha mu nkyɛmu nson ne akyire pɔ ɛnan (GH¢44,022 million - 7.4% of GDP) a na deɛ yɛde asi yɛn ani so sɛ yɛde bɛdi dwuma no yɛ ɔpepem aduasa nsia, ahansia ne aduɔwɔtwe ɛnan a ɛyɛ ɔman mu adwadeɛ nyinaa mu ɔha mu nkyɛmu nsia ne akyire pɔ mmienu (GH¢36,684 million - 6.2% of GDP).	Addition” 6 | Government of Ghana - 2023 Citizens’ Budget Figure 2: Summary of Jan-Sept 2022 Expenditure Performance Financing Operations 13. Government’s fiscal operations for the period resulted in an overall budget deficit of GH¢44,022 million (7.4% of GDP), against a target of GH¢36,684 million (6.2% of GDP).
2023	0.9897	0.2158	Afe 2023 mu no, Aban bɛgye mmoa afiri EXIM sikakorabea (EXIM bank) no hɔ nam so asisi mfidie a wɔde yɛ ɔyɛasaseyie a wɔmfaa mu no bi afoforɔ, asane atrɛtrɛ deɛ ɛwɔ hɔ dada no mu.	In 2023, Government will facilitate the establishment and expansion of local organic fertilizer production plants with support from the EXIM bank.
2023	0.9897	0.6788	Amantam mu ne Amantam ntam akwan ho dwumadie no a yɛfirii aseɛ wɔ afe 2019 no mu biara aduru mpɛmpɛnsoɔ a ɛkɔ nkan.	The Critical Regional and Inter-Regional Road Projects initiated in 2019 are at various stages of completion.
2023	0.9897	0.3519	Ɔman Mu Adwadeɛyɛ (Import Substitution): Yei yɛ ɛkwan a yɛfa so yɛ adwadeɛ wɔ ɔman yi ara mu de hyɛ adwadeɛ ahodoɔ bi a yɛkra firi amannɔne no anan mu na mmom ɛnyɛ sɛ yɛbɛyɛ adwadeɛ de akɔ amannɔne akɔtɔn na ɛnam saa ɔman yi ara mu adwadeɛyɛ yi so ma ɔman yi mu mfidinnwuma tu mpɔn.	Import Substitution: A strategy that emphasizes the replacement of imports with domestically produced goods, rather than the production of goods for export to encourage the development of domestic industry Inflation: The rate of increase in general price level of goods and services over a period.
2023	0.9893	0.3073	Aban botaeɛ a ɛne sɛ ɔbɛma anyinam akɔ nkuro a nsuo atwa ho ahyia (supɔ) na ɛhɔ kɔ yɛ den no enti, yɛafiri aseɛ asisi ɛho mfidie mmiɛnsa wɔ Azizkpe, Aflive ne Alorkpem a ɛwɔ Ada Apueeɛ Mansini a ɛwɔ Nkran Mantam mu no mu.	As part of Government’s strategy to electrify island communities and hard-to-reach areas with renewable energy technologies, civil works on the construction of three mini-grids at Azizkpe, Aflive and Alorkpem Islands in the Ada East District of the Greater Accra Region have been completed.
2023	0.9893	0.1407	Afe 2023 mu no, Aban bɛkɔ so ama adesuafoɔ aduane pa a nnuanennuro ahyɛ mu ma sukuu da biara.	In 2023, Government will continue to provide one hot, nutritious meal to school pupils on each school-going day.
2023	0.9873	0.6963	Ghana Nnuadua Ɛda (Green Ghana Day) 52. Yɛgyinaa Ɔman Nnuadua Dwumadie no so duaa nnua hɛkta dodoɔ mpem dubaako ne ahansia aduokron mmienu (11,692ha) a annuru hɛkta mpem dunson (17,000ha) a yɛyɛɛ adwene sɛ anka yɛbɛdua no.	Green Ghana Day 52. A total area of 11,692ha forest plantation was established against a revised target of 17,000ha under the National Afforestation Programme.
2023	0.9873	0.4714	Afe 2023 mu no, Aban bɛtoa dwuma ahodoɔ a wafiri aseɛ no so, na afei wafiri Mpoano Banbɔ Dwumadie afoforɔ ase wɔ Blekusu (Ɔfa a ɛtɔ so mmienu), Apam, Axim (Ɔfa a ɛtɔ so mmienu), La ne Teshie, Dansoman (Ɔfa a ɛtɔ so mmienu), Shama, Ningo- Prampram (Dwumadie 2), Tema New Town, Anloga, Takoradi ne Maritime Asuapɔn Mpoano Banbɔ Dwumadie (Maritime University Coastal Protection Projects).	In 2023, Government will continue with the implementation of the ongoing projects and also, commence additional coastal protection works at Blekusu (Phase II), Apam, Axim (Phase II), La and Teshie, Dansoman (Phase II), Shama, Ningo-Prampram (Section 2), Tema New Town, Anloga, Takoradi and Maritime University Coastal Protection Projects.
2023	0.9858	0.3985	Ɔman-kyekyere Atuhoakyɛfoɔ- NABCo (Nation Builders Corps): Yei yɛ adwene foforɔ koraa a Ghana Aban de puee edwa a ɔnam so bɛma mmeranteɛ ne mmabaawa a wɔawie asuapɔn no bɛnya adwuma ayɛ wɔ ankorankorɛ anaa Aban nnwuma mu na wɔaboa de wɔn nimdeɛ apɛ asetenam ɔhaw ahodoɔ nnannuaguberɛ, na yei aboa wɔn ma wɔanya osuahunu a ɛbɛboa Ɔman sikasɛm mpontuo.	Module: It is one of a set of separate parts that can be joined together to form a larger Monetary policy: It is the policy adopted by the monetary authority of a nation to control either the interest rate payable for very shortterm borrowing or the money supply, interest rate, to ensure price stability.
2023	0.9858	0.2420	Ɔman Nnuadua Dwumadie (National Afforestation Programme-NAP): Ɛyɛ kwaeɛ a yɛatɔre aseɛ no ananmuhyɛ sɛdeɛ ɛbɛyɛ a kwaeɛ mu nnepa a ahwere yɛn no bɛsane aba na ɛnam so ama mpɔtam ahodoɔ a wɔtete bɛn kwaeɛ, titire ahiafoɔ no asetenam atu mpɔn.	NBSSI (National Board For Small And Medium Scale Industry): The National Board for Small Scale Industries (NBSSI)
2023	0.9849	0.4950	Bɛsesa Ɔman Sikasɛm Nsiesie Ho Ɛtoɔ (National Fiscal Stabilisation Levy,NFSL) no ayɛ no Mpontuo ne Nsiesie ho ɛtoɔ (Growth and Sustainability Levy,GSL)ama adi nneɛma ahodoɔ no nyinaa ho dwuma.	Convert the National Fiscal Stabilisation Levy (NFSL) into a Growth and Sustainability Levy (GSL) to cover all entities.
2023	0.9849	0.3754	Yei botaeɛ ne sɛ nnwuma bɛbu so wɔ ɔman yi mu na Ghanafoɔ a wɔwɔ ɔman yi afanan nyinaa anya adwuma ayɛ.	It is aimed at creating more jobs for Ghanaians across the length and breadth of the country.
2023	0.9844	0.3895	Yeinom ama ɛbo a yɛn sika som no so ate pa ara na ama sika mu ahoɔden so ahwan nam so de sikasɛm mu ahohiahia aba ɔmanfoɔ so.’’ Yenom nyinaa akyi no, yɛrempa aba.	These factors are eroding the real value of incomes and savings, thus imposing economic hardships on citizens.’’ However, we remain resolute.
2023	0.9790	0.1768	Afe 2023 mu no, aban bɛkɔ so ayɛ apɔmuden adwumayɛfoɔ a yɛde wɔn kɔ amannɔne no ho nhyehyɛeɛ pa nam so awie nteaseɛ Apam a ɔne Nyiresi Aban (United Kingdom) reyɛ afa wɔn ho no.	In 2023, Government will continue to regularise the exportation of health professionals by concluding on the Memorandum of Understanding between the Governments of Ghana and the United Kingdom.
2023	0.9790	0.3033	Bio Aban buee mfudeɛtɔ ho akwannya maa akuafoɔ nam so maa wɔn sikasɛm nyaa nnyinasoɔ.	Government further created a ready market for local farmers thereby boosting the local economy.
2023	0.9771	0.1795	Afe 2023 mu no, Aban bɛyɛ nhyehyɛeɛ ne dwumadie afoforɔ, nanso yɛbɛhwɛ sɛ ɛbɛyɛ yɛn asɛnhia na yɛawie mpontunnwuma ahodoɔ a ɛrekɔ soɔ no nyinaa.	In 2023, Government will implement new policies and programmes, but will also encourage the culture of completing all existing projects.
2023	0.9751	0.4247	Aban bɛfiri aseɛ akyekyɛ abɛɛfo lɔre akwan ho owia mu anyinam nkanea no (all-in-one solar street lighting) akokɔ Nkuropɔn, Nkuro, ne Mansini ahodoɔ no mu.	Government will also commence the deployment of all-in-one solar street lighting in Metropolitan Municipal District Assemblies (MMDAs) across the country.
2023	0.9746	0.3679	‘’Seesei ɛsiane pɛtro boɔ a ɛntumi nnyina faako na yɛn sika mu duru no kɔ ara na ɛrekɔ fam a ne farebae ne fango boɔ a akɔ soro wɔ amansan edwa soɔ enti, yɛwɔ ahokyere pa ara mu.	‘’We are currently in a crisis driven by rising fuel prices caused by the rapid loss in value of the local currency, as well as high international crude oil prices.
2023	0.9736	0.2692	Yɛbɛsane agyina yɛn nan so.	We will come out of this stronger.
2023	0.9731	0.9695	© 2022. All rights reserved.	© 2022. All rights reserved.
2023	0.9717	0.7620	Aban ne Ɔman Ghana Sikakorabea Nyinaa Nkabom Ekuo (Ghana Association of Banks (GAB) ne Dwadie Banke ahodoɔ dubaako eleven (11) commercial banks) de nsa ahyɛ nteaseɛ apam ase fa wo-deɛ-hyɛ-aseɛ (Youstart) dwumadie no ho.	Government has signed a Memorandum of Understanding (MoU) with the Ghana Association of Banks (GAB) and eleven (11) commercial banks for implementation of the YouStart commercial programme.
2023	0.9707	0.3747	Awurade bɛka yɛn ho na wama yɛn ahoɔden a yɛde bɛtu anammɔn yi.	The Lord will uphold us and grant us strength to do this.
2023	0.9697	0.4554	Saa dwumadie yi a ɛwɔ hɔ mfeɛ mmiɛnsa ntam yi aboa nnwuma a mmabunu na wɔdi anim (wɔn a wɔnni mmoroo mfeɛ aduanan (40 years) ne Nnwuma Nketewa ne Adantam (Small Medium Enterprises ,SMEs) aduɔson ama wɔn nsa aka mmoa sɛ ebia dwumadie ho nimdeɛ (capacity building), adwadifoɔ ho akwannya (access to markets), adwuamayɛ ho mmara-so-die ne adwadeɛ mudie.Sika dodoɔ a yɛakyekyɛ wɔ dwumadie yi mu yɛ Ghana sidi ɔpepem baako, mpem aduɔkron nwɔtwe (GH¢1.98 million).	The 3-year programme which offers support to youth-led (below the age of 40 years) Small Medium Enterprises (SMEs) with services such as capacity building, access to markets, compliance and quality assurance support has been successfully piloted with 70 beneficiaries, with an amount of GH¢1.98 million disbursed.
2023	0.9692	0.7026	Ɔyɛasaseyie a wɔmfraa mu ho anammɔntuo 34. Ɛsiane sɛdeɛ nnansa yi ɔyɛasaseyie a wɔafra mu (inorgani fertiliser) ho yɛɛ den ma ne ɛboɔ nso kɔɔ soro pa ara ɛsiane ewiase nyinaa mu ɔhaw a ɛrekɔ so no enti no, Aban apagya adwadifoɔ a wɔtɔn ɔyɛasaseyie a wɔmfraa mu (Organiɔ fertiliser) no kyɛfa a wɔwɔ mu sɛdeɛ ɛmma dodoɔ a ɛbɛhia no ntɔ sini.	Promotion of organic Fertilizer 34. Given the recent disruption in inorganic fertiliser supply chains and sharp increases in prices from the global crisis, Government has increased the quota for organic fertiliser suppliers to cover the shortfall in supply of inorganic fertilisers.
