anchor_sim	qe_score	twi	english
0.4056	0.4922	Afe 2022 mu no, Aban wiee dwumadie ahodoɔ a ɛdidi soɔ yi: Mpɔtam ayaresabea ahodoɔ a ɛwowɔ (CHPS compounds) Debiso, Nsutam, ne Tiawia; Mansini ayaresabea wɔ Konongo; Ayaresa ne ahomegyeɛ beaeɛ (treatment and holding centres) wɔ Aflao, Elubo, Keta, Kumasi Anafoɔ, ne Sewua; ne ahododoɔ Beaeɛ (Fevers Unit) ne COVID-19 ɔhwɛ beaeɛ (Isolation Centre) wɔ Korle Bu.	In 2022, Government completed the following projects: construction of CHPS compounds at Debiso, Nsutam, and Tiawia; a district hospital at Konongo; treatment and holding centres at Addition” 24 | Government of Ghana - 2023 Citizens’ Budget Aflao, Elubo, Keta, Kumasi South, and Sewua; and Fevers Unit and COVID-19 Isolation Centre at Korle Bu.
0.1768	0.9790	Afe 2023 mu no, aban bɛkɔ so ayɛ apɔmuden adwumayɛfoɔ a yɛde wɔn kɔ amannɔne no ho nhyehyɛeɛ pa nam so awie nteaseɛ Apam a ɔne Nyiresi Aban (United Kingdom) reyɛ afa wɔn ho no.	In 2023, Government will continue to regularise the exportation of health professionals by concluding on the Memorandum of Understanding between the Governments of Ghana and the United Kingdom.
0.7255	0.0662	Aban bɛtoa adwuma a ɔredi fa Ɔman Paneɛwɔ Adwumakuo (National Vaccine Institute) ne Ghana Adwumakuo a ɛbrɛ Nyarewa ase (National Vaccine Institute and Ghana) no so .Bio afe 2023 mu no, ɔbɛhwɛ de atiridii mpaneɛ ho aduro aba nam so abrɛ owuo dodoɔ ano ase wɔ Ɔman yi mu.	Government will continue with the establishment of the National Vaccine Institute and Ghana Centre for Disease Control. Additionally, malaria vaccines will be introduced in 2023 to reduce high mortality rate in the country.
0.6281	0.0007	Nnipa ho Banbɔ 72. Afe 2022 mu no, Aban faa nnipa dodoɔ mpem enum (5,000) wɔ Ghana Police Adwuma no mu de hyɛɛ ne botaeɛ a ɛne sɛ ɔbɛma	Human Security 72. Government in 2022 recruited 5,000 personnel into the Ghana Police Service as part of its drive to improve manpower of security personnel and contribute towards the maintenance of law and order.
0.7513	0.3186	Polisi Adwumakuo no tee deɛ yɛfrɛ no Nsɛm A ano yɛ den Nkorabata” (“Cold Cases Unit”) wɔ Awurakasɛm Nhwehwɛmu Adwumam (Criminal Investigations Department) (CID) hɔ, maa polisifoɔ a wɔtumi ko tia korɔnobɔ a etuo da so dii dwuma (Anti- Armed Robbery Taskforce) (AATF), tee ɔfa bi a emu polisifoɔ de moto kɔ aporɔ wɔ nkuro akɛseɛ pɔtee bi mu, (Motorbike Patrol Unit), wɔhyɛɛ adwuma no fa bi a ɛkɔ aporɔbɔ (Police Mounted Squadron and a Canine (K-9) no ase.	The Service established the Cold Cases Unit at the Criminal Investigations Department (CID), deployed specialised Anti- Armed Robbery Taskforce (AATF), created a Motorbike Patrol Unit in selected major cities, introduced a Police Mounted Squadron and a Canine (K-9) unit for patrols.
0.1985	0.4534	Mmara a wɔde tee polisi adwuma no ma ho ɛkwan ma wɔyɛ saa nhyehyɛeɛ pa ahodoɔ yi nyinaa nam so ma banbɔ di mu. Aban toaa ahobammɔfoɔ Adan nhyehyɛeɛ no fa a ɛtɔ so mmiɛnsa ho dwumadie no a wɔnam so bɛsi polisi Adwuma no adankora ahasa aduonu wɔ Ghana National Police Training School, Tesano no so.	These innovations are in line with their mandate to promote internal security in the country. 74. Government continued works on Phase III of the Security Services Housing Programme which comprises the construction of 320 units for the Ghana Police Service at the Ghana National Police Training School, Tesano.
0.6961	0.9922	Aban nam Aban Atoyerɛkyɛm Ntotoeɛ Adwumakuo (National Disaster Management Organisation (NADMO) no so boaa wɔn a atoyerɛnkyɛm too wɔn dodoɔ mpem dunum ahanson aduɔson mmienu (15,772).	Government through National Disaster Management Organisation (NADMO) supported 15,772 disaster victims.
0.2201	0.0032	39 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Bɛma polisifoɔ dodoɔ apem ahanum (1,500) de kaa dodoɔ ɔha (100) abɔ aporɔ wɔ mpɔtam ahodoɔ ne kwantempɔn so de asi korɔnobɔ a etuo da so no ano; ne afei	Addition” 25 | Government of Ghana - 2023 Citizens’ Budget 76. In 2023, the Police Service will undertake the following: establish Formed Police Unit (FPUs) in 16 police regions to ensure effective and efficient public order and crowd control; re-train and retool the existing Crime Combat and Action Units to be proactive in fighting violent crime such as armed robbery; deploy 1,500 men with 100 vehicles to increase patrol duties in the communities and on the highways to curb the rising spate of armed robbery; and expand Traffic Surveillance Centres to all the 18 Police Regions to ensure efficient and effective traffic management to reduce indiscipline and carnage on our roads.
0.3692	0.2637	Aban bɛtoa Ɔman nkyerɛkyerɛ Dwumadie a ɛfa sɛdeɛ wɔbrɛ atoyerɛnkyɛm ano ase no so, ayere dawurobɔ dwumadie a ɛfa asasewosoɔ ho no mu, ayɛ nhyehyɛeɛ a ɛnam so bɛbɔ amaneɛ ntɛm so afa nsuyire ho wɔ amantam ne mansini bi mu ho, sɛdeɛ ɛbɛyɛ a atoyerɛnkyɛm rebɛsi a wɔbɛhunu no ntɛm so.	Government will also continue public education campaigns on disaster risk reduction, intensify sensitization programmes on earthquake, strengthen community resilience for early warning by setting up flood information system in selected regions and districts.
0.7554	0.8813	Banbɔ Adwumayɛfoɔ Adansie Dwumadie (Phase IV of the Security Services Housing Programme) no fa a ɛtɔ so ɛnan no bɛfiri aseɛ ama Ghana Afiase Adwumakuo (Ghana Prisons Service.) no wɔ afe 2023 mu.	Work on the Phase IV of the Security Services Housing Programme will commence in 2023 for the Ghana Prisons Service.
0.7478	0.9634	Nsrahwɛ 79. Aban bɛfa Nsrahwɛ Adwumakuo (Ghana Tourism Authority) (GTA) no so, agyina nhyehyɛeɛ a wɔato edin hunu Ghana (See Ghana), di Ghana aduane (Eat Ghana), Hyɛ Ghana (Wear Ghana atadeɛ) ne Nya atenka ma Ghana (Feel Ghana’) nhyehyɛeɛ no so ahyehyɛ dawubɔ dwumadie nam so ahyɛ nkuran afa hia a ɛhia sɛ yɛtɔ Ghana nneɛma ho.	Tourism 79. Government under the Ghana Tourism Authority (GTA) will mount an aggressive awareness programme under its ‘See Ghana, Eat Ghana, Wear Ghana and Feel Ghana’ campaign to encourage patronage of made in Ghana products in the tourism and hospitality industry.
0.3742	0.7461	Aban ne ahɔhogyebea wuranom ne aduanenoafoɔ bɛdi nsawɔsoɔ ama wɔatɔn ɔman yi mu nnuane ne anonneɛ, de ɔman mu adwinneɛ, nkonnwa ne ahyehyɛdeɛ asiesie atenaeɛ a wɔdi dwuma hɔ no sɛdeɛ ɛbɛte nneɛma a wɔkra firi amannɔne wɔ wɔn dwumadie no mu. Ɛsiane Aban nhyehyɛeɛ a ɛwɔ hɔ fa sika a wɔde hyɛ nnwuma mu ne ankorankorɛ hyɛ a wɔde wɔn ho hyɛ nsrahwɛ beaeɛ ahodoɔ	Government will engage with hoteliers and restauranteurs to serve local food and beverages, use local artefacts, furniture and fixtures, in the interior decoration of hospitality outlets in order to reduce the import component of inputs for the operation of businesses in the sector.
0.2960	0.4863	40 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ mpontuo mu no enti, Ghana Nsrahwɛ Adwumakuo no ne Adwumakuo a wɔfrɛ no Ghana Investment Promotion Centre (GIPC) no bɛka abɔ mu adi dwuma ayɛ nhyehyɛeɛ a ɛbɛtwe Ɔman yi ne amannɔnefoɔ ama wɔde sika abɛhyɛ nsrahwɛ adwuma no mu.	Addition” 26 | Government of Ghana - 2023 Citizens’ Budget 81. In line with Government’s policy to promote investments and private sector participation in the development of tourist attraction sites, the GTA will work closely with Ghana Investment Promotion Centre (GIPC) to provide incentive packages for local and foreign investors.
0.6936	0.7979	Adwadeɛ a Yɛde Kɔ Amannɔne ho Anammɔntuo 82. Nnansa yi mu no, amannɔne nneɛma dodoɔ a tɛkra ba ɔman yi mu no yi mu no ama Ghana sidi no mu duru akɔ fam ama sikasɛm ama amannɔne edwadie nnyinasoɔ gyinapɛn ayɛ basaa.	Export Drive 82. In recent times, Ghana’s heavy dependence on imports has placed a heavy pressure on the Cedi thus creating an unfavourable balance of payments position
0.4521	0.0034	Ghana covid 19 Asetɔre ne Ankorankorɛ Nnwuma mu Nkanyan ho mmoa dwumadie no fa a ɛtɔ so mmienu (Phase 2 of Ghana CARES) mu no, Aban bɛboa ankorankorɛ nnwuma a wɔwɔ mmeaeɛ pɔtee bi ama wɔayɛ adwadeɛ a ɛbɛtumi ahyɛ deɛ wɔkra no anan, apagya nneɛma a yɛde kɔ amannɔne kɔtɔn mu, ayɛ nhyehyɛeɛ a ɛbɛboa nnwuma ama wɔatumi ayɛ saa adwadeɛ ahodoɔ no.	Under Phase 2 of Ghana CARES, Government will provide support to the private sector in targeted sectors to accelerate competitive import substitution and export expansion and an enabling environment to support businesses to engage in the production of these products.
0.3672	0.9941	Yei enti, Aban bɛyɛ nhyehyɛeɛ nam so ne nnwuma ahodoɔ a ɛwɔ hɔ dada ne deɛ afei na wɔrebɛfiri aseɛ aka wɔn ho abom nam so atrɛ nnwuma no mu, ɔbɛsiesie, asane de mfidie a ɛbɛyɛ adwadeɛ pɔtee a yɛde ani asi so no adi dwuma.	Further to this, Government will promote the formation of partnerships with existing and prospective businesses to expand, rehabilitate and establish manufacturing plants targeted at these selected items.
0.5152	0.8765	Mmaa Ne Mmarima, Mmɔfra Ne Asetenam Banbɔ 84. Afe 2022 mu, Aban nam “sukuu mu adidie kwa” (Ghana School Feeding Programme (GSFP) nhyehyɛeɛ so maa mmɔfra dodoɔ Ɔpepepem mmiɛnsa, mpem ahansia aduonu, ahanan aduosia nwɔtwe (3,620,468 pupils) a na wɔwɔ aban sukuu mpem edu ahanwɔtwe aduasa mmienu mu (10,832 public basic schools)	Gender, Children and Social Protection 84. In 2022, Government through the Ghana School Feeding Programme (GSFP) fed 3,620,468 pupils in 10,832 public basic schools with one hot, nutritious meal for every school-going day.
0.6247	0.9634	Ɛnam yei so maa mmɔfra dodoɔ a wɔkɔ sukuu a wɔwɔ (mmɔtafowa sukuu) KG, Mfitiaseɛ (Primary) ne Adantam (JHS) gyinapɛn no kɔɔ soro wɔ afe 2020/21 sukuu afe no mu. Mmɔtafowa sukuu kɔɔ soro ɔha mu nkyɛmu ɔha ne dunwɔtwe (118%), Mfitiaseɛ kɔduru ɔha mu nkyɛmu aduanan (40%) ɛnna Adantam Sukuu kɔduruu ɔha mu nkyɛmu aduɔson mmienu (72%).	This has resulted in a cumulative increase in enrolment as at 2020/21 academic year, for KG, Primary and JHS has been 118%, 40% and 72% respectively.
0.3139	0.8296	Aban faa aduanenoafoɔ (caterers) ne aduanenoa aboafoɔ (cooks) mmaa mpem aduasa mmienu, ahanan aduɔkron nsia (32,496 caterers and cooks) sɛdeɛ wɔn sikasɛm bɛyɛ yie ama wɔatumi ahwɛ wɔn abusua.	Addition” 27 | Government of Ghana - 2023 Citizens’ Budget 85. Government employed 32,496 caterers and cooks especially women, to improve their income level to take care of their families.
0.3033	0.9790	Bio Aban buee mfudeɛtɔ ho akwannya maa akuafoɔ nam so maa wɔn sikasɛm nyaa nnyinasoɔ.	Government further created a ready market for local farmers thereby boosting the local economy.
0.7209	0.9629	Sɛdeɛ ɛbɛyɛ na botaeɛ a ɛne sɛ yɛbɛma onibiefoɔ aduane a nnuanennuro ahyɛ mu ma enti no, Aban tuaa Asetena mu Nkuranhyɛ a ɛko Ɛtia Ohia (Livelihood Empowerment Against Poverty (LEAP) ho sika no mmɔho enum maa fidua ahodoɔ mpem mmiɛnsa aduanan ɛnan, ahasa aduɔwɔtwe nkron (344,389).	To achieve the objective of smoothening the daily consumption and nutritional level of extremely poor households, Government paid five cycles of Livelihood Empowerment Against Poverty (LEAP) cash grants to 344,389 households.
0.1407	0.9893	Afe 2023 mu no, Aban bɛkɔ so ama adesuafoɔ aduane pa a nnuanennuro ahyɛ mu ma sukuu da biara.	In 2023, Government will continue to provide one hot, nutritious meal to school pupils on each school-going day.
0.2259	0.4602	Aban paa Nnipatɔn Adwumakuo (Trafficking (HT) ne Ahohiahia Tebea ho ɔhwɛ (Trauma-Informed Care Center) Adwumam ho ntoma nam so maa mmɔfra aduonu ɛnan, mmaa mpanimfoɔ aduanan nsia ne mmarima mpanimfoɔ aduonu nson a na wɔatɔn wɔn na wɔakɔ ahohiahia tebea no mu no ayarehwɛ.	Government commissioned the Human Trafficking (HT) secretariat and Trauma-Informed Care Center and provided comprehensive trauma-informed care to 24 child, 46 adult female, and 27 adult male victims of human trafficking.
0.3060	0.9951	Aban bɛkɔ so de ahohiahia ho ɔhwɛ a ɛfata ama wɔn a wɔbɛnya wɔn tiri adidi mu wɔ Nnipatɔn mu no, na wayɛ nhyehyɛeɛ ako atia nnipatɔn, mpɔtam nsawɔsodie na wasane ahyehyɛ dwumadie a wɔnam so bɛtwe nnwumakuo a wɔko tia nnipatɔn no adwene asi nnipatɔn ho ɔhaw so.	Government will continue to provide comprehensive trauma care to survivors of Human Trafficking and undertake preventive mechanisms against trafficking in persons, community dialogues as well as embark on awareness raising programs to sensitise stakeholders on issues of human trafficking
0.3672	0.0398	42 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ AWIEEƐ 90. Afe 2023 mu no, Aban bɛkɔ so aboa Asetenam Aboadeɛ ho Nnwuma ahodoɔ no, ahwɛ ama mpontunnwuma, kuayɛ, mfidinnwuma ne nsanodwumayɛ akɔ nkan.	Addition” 28 | Government of Ghana - 2023 Citizens’ Budget CONCLUSION 90. In 2023, Government will continue to support the services sector, Infrastructural Development, Agriculture, Industry, and Entrepreneurship.
0.3062	0.8062	Yei enti, yɛsrɛ sɛ Ɔman mma nyinaa mfa wɔn ho nnye ɔman kyekyere nhyehyɛeɛ yi mu bi wɔ ɛberɛ a yɛretu anammɔn yi sɛdeɛ ɛbɛyɛ a yɛn nyinaa bɛbom atwa yɛn brɛ so aba adi.	We therefore call upon citizen’s to be actively involved in the nation building agenda as we put our hands to the plough, so that we can happily reap the rewards of our collective toils.
0.4140	0.9429	Onyankopɔn nhyira Ɔman Ghana!!!	God Bless Our Homeland Ghana!!!
0.4245	0.1998	43 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ NSƐMFUA ASEKYERƐ (SIKASƐM NHYEHYƐEƐ MU NSƐMFUA) Mansini Baako Afididwuma Baako (1D1F): Yei yɛ mfidinnwuma ahodoɔ a yɛbɛbuebue wɔ mansini mu na ɛnam so ama mfidinnwuma atu mpɔn wɔ Ghana.	Addition” 29 | Government of Ghana - 2023 Citizens’ Budget GLOSSARY (BUDGET TERMINOLOGY) 1D1F (One District, One Factory): The setting up of factories and industries which, will in turn, move the country towards greater industrialization.
0.3754	0.9849	Yei botaeɛ ne sɛ nnwuma bɛbu so wɔ ɔman yi mu na Ghanafoɔ a wɔwɔ ɔman yi afanan nyinaa anya adwuma ayɛ.	It is aimed at creating more jobs for Ghanaians across the length and breadth of the country.
0.4420	0.9971	Abibirem Aman mu Edwadie A Akwansideɛ Nni ho (African Continental Free Trade Area – AfCFTA): Yei yɛ edwa kɛseɛ a wɔahyehyɛ ama Abibirem Adwdeɛyɛ Nnwumakuo a ɛbɛboa ama wɔde wɔn adwadeɛ akɔ Abibirem aman so akɔtɔn a wɔrentua edwadie mu ɛtoɔ ahodoɔ biara na wɔanya edwa kɛseɛ a ɛwɔ Abibirem ha no ho mfasoɔ.	African Continental Free Trade Area (AfCFTA): A market created to eliminate tariffs on intra-Africa trade, making it easier for African businesses to trade within the continent and benefit from the growing African market.
0.4029	0.3423	Ɔhaw-anosie (Alleviation): Yei yɛ ɛkwan wɔfa so ma ɔhaw bi ho nsunsuansoɔ ano brɛ ase.	Alleviation: This is the process of making a problem less severe.
0.3537	0.9971	Sika Mu Nkyekyɛmu (Allocation): Yei yɛ ɛkwan a wɔfa so kyekyɛ ɔman sika mu ma Aban asoɛeɛ ahodoɔ no ne nnwumakuo ahodoɔ no ma wɔde di dwuma ma ɔmanfoɔ.	Allocation: The process of sharing or distributing resources amoung government agencies and departments.
0.3661	0.8901	Afadeɛ (Apparel): Afadeɛ anaa atadeɛ pɔtee bi a wɔtɔn wɔ sotɔɔ mu. Amannɔne Edwadie ho Gyinapin (Balance of Payments): Yei yɛ edwadie a ɛkɔ so wɔ ɔman bi ne ewiase aman afoforɔ ntam wɔ ɛberɛ pɔtee bi mu sɛ ebia, abosome mmiɛnsa biara wɔ afe no mu anaa mpo afe no nyinaa mu no ho anodisɛm anaa nkontabuo.	Ancilliary: Additional or providing additional support or help Apparel: Clothes of a particular type when they are being sold in a shop Balance of Payments: Is a statement of all transactions made between entities in one country and the rest of the world over a defined period, such as a quarter or a year.
0.3332	0.9956	Sikasɛm Nhyehyɛeɛ (Budget): Sikasɛm nhyehyɛeɛ gyina hɔ ma nhyehyɛeɛ a Aban ayɛ afa ɛkwan a ɔbɛfa so anya sika ne deɛ ɔde saa sika no bɛyɛ ho.	Budget: A budget is a plan that outlines where to get money from and what to spend it on.
0.2939	0.9829	Nhwɛsoɔ ne sɛ, abusua bi bɛtumi ayɛ sikasɛm nhyehyɛeɛ nam so akyerɛ sika dodoɔ a wɔwɔ ne nneɛma ahodoɔ a ɛhia sɛ wɔde sika no yɛ no nnidisoɔ nnidisoɔ.	For instance, a family can draw up a budget that will show how much money is available and how it should be prioritised for spending (for example, rent, utilities and food).
0.2604	0.3765	Ɛbɛtumi ayɛ ɛdan ho ɛka, nsuo ne nkanea ɛka ɛnna aduane ho ɛka) Ɛkɔba sɛ wɔhia sika no dodoɔ a, ɛho bɛhia sɛ abusua no bɛhwehwɛ sika no bi aka ho anaa mpo wɔbɛkɔ akɔbɔ bosea.	If more money is needed, the family would need to consider raising more income or taking a loan.
0.2319	0.9478	Asɛ Ɔkraman (Canine): Deɛ ɛfa ɔkraman ho anaa ɛsɛ ɔkraman.	Budget Deficit: Occurs when expenditures exceed revenue Canine: Relating to or resembling a dog or dogs.
0.4265	0.9937	Mpontunnwuma ho Sika (Capital Expenditure): Yei yɛ sika a yɛde yɛ mpontunnwuma sɛ ebia akwanyie, sukuudansie, ayaresabea dansie, atwene-sie, akwantusɛm, nsuo, mfidie akɛseɛ ne deɛ ɛkeka ho. Abɔnta Lɔre Ɛkwan (Carriageway): Ɛyɛ lɔre ɛkwan no ɔfa a ahyɛn tumi fa so.	Capital Expenditure: This is money spent on major infrastructure projects such as roads, schools, hospitals, bridges, transport, water systems, plant and machinery etc. Carriageway: It is the part of a road used by vehicular traffic.
0.4151	0.9917	Adwumayɛfoɔ akatua (Compensation of Employees): Yei yɛ adwumayɛfoɔ bosome akatua, Sika ahodoɔ, asetenam ahotosoɔ sika, akwankɔgya sika ne deɛ ɛkeka ho a wɔtua ma Aban adwumayɛfoɔ.	Compensation of Employees: This is made up of salaries and salaryrelated allowances such as social security, gratuities and pensions paid to public sector workers.
0.3464	0.9971	Onipadua mu nhwehwɛmu (Endoscopy): IYei yɛ nhwehwɛmu bi a wɔyɛ wɔ onipadua no mu.	Endoscopy: It is a test to look inside your body
0.1772	0.8667	Ɛka ne Ɔman mu Adwadeɛ Nyinaa Ntam Ntotoho (Debt-to-GDP ratio): Yei yɛ sikassɛm mu gyinaberɛ a ɛda adi wɔ ɛberɛ a yɛde ɔman bi ɛka a ɔde no atoto ɔman no mu adwadeɛ nyinaa bo a ɛsom no ho na yɛahunu sɛdeɛ ɔman no gyinaberɛ no teɛ.	Addition” 30 | Government of Ghana - 2023 Citizens’ Budget Debt-to-GDP ratio: It is the ratio of a country's public debt to its gross domestic product.
0.4277	0.9688	Biribi bo a ɛsom so-teɛ (Depreciation): Yei yɛ sɛdeɛ agyapadeɛ bi bo a ɛsom no so teɛ wɔ ɛberɛ pɔtee bi mu anaa sɛ sɛdeɛ sɛ wode ɔman bi sika toto aman afoforɔ deɛ ho a, emu duru no wɔ fam. Mpontuo mu Aboafoɔ (Development Partners): Yei gyina hɔ ma Aman anaa nnwumakuo a wɔboa Aman a afei na wɔretu mpɔn ma wɔduru wɔn mpontuo botaeɛ ho.	Depreciation: It is a reduction in the value of an asset over time or a decrease in the value of a currency relative to other currencies Development Partners (DPs): This refers to countries and/or organizations that collaborate with developing countries to achieve their developmental goals.
0.4653	0.4553	Yei bɛtumi ayɛ akuhodoɔ bi te sɛ Amansan Fotoɔ Adwumakuo (lnternational Monetary Fund- IMF),Ewiase Sikakorabea (World Bank), Abibirem Mpontuo Sikakorabea (African Development Bank) ne deɛ ɛkeka ho. !tumi nso yɛ ankorankorɛ aman bi te sɛ Germany, Nyiresi Aburokyire, Amɛrika, ne wɔn a wɔkeka ho.	DPs can be multilateral, e.g. International Monetary Fund (IMF), World Bank, African Development Bank (AfDB) or bilateral which consists of individual countries like Germany, United Kingdom and the United States of America (USA).
0.1631	0.0021	45 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Afe Awieeɛ Nneɛma Boɔ-Sorokɔ (End Year Inflation): Yei yɛ mpɛmpɛnsoɔ a nneɛma boɔ kɔduru wɔ $pɛnimma bosome mu wɔ afe pɔtee bi mu.	End Year Inflation: The level of inflation experienced in December of a year in consideration.
0.3148	0.9971	Dwumadie ho sika a yɛadi aboro so (Expenditure Overrun): Yei si wɔ ɛberɛ a, sika a yɛde adi dwuma ahodoɔ no aboro deɛ yɛtwa too hɔ wɔ sikasɛm nhyehyɛeɛ mu a mmarahyɛbadwa gye too mu no so.	Expenditure Overrun: This occurs when Government spending exceeds the Budget amount approved by Parliament.
0.7090	0.9961	Amannɔne Edwadie Sikakorabea (EXIM - Export-Import) Bank: Ghana Amannɔne Edwadie Sikakorabea (Export-Import Bank - GEXIM) yɛ sikakorabea bi a wɔnam mmara a ɛtɔ so ahankron ne dubaako (Ghana Export-Import Bank Act 2016 - Act 911) so buee wɔ ɔman yi mu wɔ afe 2016 mu a, ɛbɛboa aban wɔ adwadeɛ a yɛde kɔ amannɔne kɔtɔn ho edwadie no ama ase atim.	EXIM (Export-Import) Bank: Ghana Export-Import Bank (GEXIM) was established by the Ghana Export-Import Bank Act 2016 (Act 911) to support the government of Ghana’s quest for a feasible and sustainable export led economy.
0.3829	0.9536	Adwadeɛ A Yɛde Kɔ Amannɔne ho Edwadie Asoɛeɛ Ahodoɔ (Export Trade Houses -ETH): Yeinom yɛ edwadie ho nnwuma bi a wɔboa nnwumakuo a wɔhia mmoa ne nimdeɛ wɔ amannɔne edwadie mu fa sɛdeɛ wɔn nsa bɛka adwadeɛ bi afiri amannɔne anaa wɔde adwadeɛ bi bɛkɔ amannɔne.	Export Trade Houses (ETH): They are trading houses that provide a service for businesses that want international trade experts to receive or deliver goods or services.
0.2754	0.5278	Sikasɛm mu Sintɔ (Fiscal Deficit): Yei yɛ nnyinasoɔ a wɔhwɛ ho ansa na ɔman bi anya ɛkwan abɔ bosea de adi dwuma a bosea ho nsiho-tua ka ho bie. Sikasɛm ho Anammɔntuo Ahodoɔ (Fiscal Operations): Yeinom yɛ sikasɛm ho akontabuo ne amaneɛbɔ, sika ho ntotoeɛ, dwetire ho dwumadie, sikatua, akatua ho nsɛm, agyapadeɛ, dwumadie so-hwɛ ne ɛkatua.	Fiscal Deficit: It reflects the borrowing requirements of the government for financing the expenditure inclusive of interest payments Fiscal Operations: They are accounting and financial reporting, cash management, investments, accounts payable, payroll, fixed assets, internal control, and debt service management Fiscal Policy: It refers to the use of government spending and tax policies to influence economic conditions, especially macroeconomic conditions.
0.3273	0.9971	Sikasɛm ho Mmara (Fiscal Policy): Yei yɛ ɛkwan a aban fa so de sika di dwuma ne ɛtoɔ ho nhyehyɛeɛ ahodoɔ a ɛboa ma sikasɛm mu mpontuo nnyinasoɔ anaa nneɛma a ɛma ɔman sikasɛm gyina yie no ase tim.	Fiscal Stress: It is a concept that seeks to measure the extent to which a local government is in danger of a fiscal crisis warranting intercession by the State, especially actions that could reduce local control.
0.7272	0.9932	Fa-me-kwa Ntoasoɔ Sukuukorɔ (FREE SHS): Fa-me-kwa Ntoasoɔ Sukuukorɔ yi yɛ Aban nhyehyɛeɛ foforɔ a Ɔmanpanin Nana Akuffo-Addo aban de puee edwa wɔ Ɛbɔ bosome mu wɔ afe 2017 mu sɛ JHS osukuuni biara a ɔbɛbɔ ne ho mmɔden wɔ sɔhwɛ mu no, ɔbɛnya ɛkwan wɔ Ntoasoɔ Sukuu mu akɔsua adeɛ a ɔrentua hwee.	FREE SHS: The Free SHS (Free Senior High School) policy is a Government of Ghana initiative introduced by the President Nana Akuffo-Addo administration in September 2017 that guarantees free access to SHS education for any accademically qualified JHS student
0.1619	0.2449	Ghana Ɔhwɛpa Dwumadie (Ghana Cares): Dwumadie yi wɔ nhyehyɛeɛ mmienu a ɛyɛ anammɔn ahodoɔ a Aban adi kan atu wɔ Coronavirus Nsunsuansoɔ Anosie Dwumadie ho no ntoasoɔ.	Addition” 31 | Government of Ghana - 2023 Citizens’ Budget Ghana Cares: It is a two-phase programme that builds on the immediate actions already taken by Government under the Coronavirus Alleviation Programme (CAP).
0.3003	0.9961	Sika a yɛde kyɛ Aban (Grants): Yeinom yɛ sika ho mmoa ahodoɔ a Mpontuo mu Aboafoɔ de boa Aban a ɛnyɛ adeɛ a Aban bɛtua.	Grants: These are types of financial assistance given to Government by development partners and for which Government does not have to be pay back.
0.5028	0.9951	Sika a wɔtua ma Aban Nnwuma ahodoɔ (Grants to other Government Units): Yei gyina hɔ ma sika a, mmara hyɛ sɛ ɛsɛ sɛ wɔtua kɔgu Mansini Mmarahyɛbadwa Fotoɔ “DACF” no mu, Lɔrekwan Fotoɔ “Road Fund” mu, Nwomasua Fotoɔ “GETFUND” mu, Fango ho Dwumadie Fotoɔ “Petroleum Related Fund” ne Ɔman Apɔmuden ho Fotoɔ “National Health Fund” mu.	Grants to other Government Units: These constitute payments that are required by law such as District Assemblies’ Common Fund (DACF), Road Fund, Ghana Education Trust Fund (GETFUND), Petroleum Related Fund and National Health Fund.
0.4266	0.3689	Ɔman mu Adwadeɛ Nyinaa Bo A Ɛsom (Gross Domestic Product (GDP): Yei kyerɛ nneɛma a yɛyɛ wɔ ɔman yi mu wɔ ɛberɛ pɔtee bi mu no nyinaa bo a ɛsom.	Gross Domestic Product (GDP): This refers to the total value of all final demand goods and services produced in the country over a specific time.
0.4202	0.6748	Amannɔne Sika dodoɔ A Ɔman Wɔ (Gross International Reserves):Yei yɛ susudua a yɛfa so hunu sɛdeɛ ɔman bi sikasɛm ahoɔden a ɔwɔ sɛ ɔbɛtumi atɔ nneɛma afiri amannɔne no teɛ wɔ ɛberɛ pɔtee bi mu. Yei boa ma yɛde ɔman bi fotoɔ toto ɔman foforɔ bi deɛ ho a yɛhunu sɛdeɛ ɔman no sikasɛm ahoɔden a ɔwɔ no teɛ.	Gross International Reserves: This measures a country’s foreign currency ability to buy goods and services from foreign countries over a period; it also supports the strength of the local currency in relation to currencies of other nations.
0.1861	0.0738	47 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Edwa-so Nneɛma-boɔ-sorokɔ (Headline Inflation): Yei yɛ nneɛmaboɔ-sorokɔ ho amaneɛbɔ a ɛfiri Adetɔfoɔ Nsusuiɛ a ɛfa nneɛma boɔ ho a Adwumayɛfoɔ ho Nkontabuo Ɔfese (Bureau of Labor Statistics) de to edwa bosome biara.	Headline Inflation: It is the raw inflation figure reported through the Consumer Price Index (CPI) that is released monthly by the Bureau of Labor Statistics (BLS).
