anchor_sim	qe_score	twi	english
0.6678	0.0021	Aban toaa mfuo-so-nsuguguo dwumadie ahodoɔ a ɛdidi soɔ yi ho dwumadie so a sɛ yɛwie ne nyinaa a, ɛde nsuo bɛkokɔ asase hɛkta mpem nsia, ahanson ne aduosia nsia (6,766ha) so na ama mfudeɛdua akɔ so afe no nyinaa mu: Kpong mfu-so-nsuguguo a ɛde nsuo bɛkɔ asase hɛkta mpem mmienu, ɔha aduɔson nsia (2,176ha) so, Tono mfu-so nsuguguo a ɛde nsuo bɛkɔ asase hɛkta mpem mmienu ahanan aduɔkron (2,490ha) so ɛnna Kpong Tadeɛ Nkonkɔn Benkum (Kpong Left Bank) so mfuo-so nsuguguo a ɛde nsuo bɛkɔ asase hɛkta mpem mmienu ne ɔha (2,100ha) so.	Government continued rehabilitation and modernisation of the following irrigation projects, which when completed will make available a total irrigation area of 6,766ha and ensure all-year-round crop production. kpong Irrigation Scheme (2,176ha); Tono Irrigation Scheme (2,490ha); and kpong left Bank Irrigation Project (2,100ha).
0.1972	0.9658	Mfuo-so-nsuguguo ho dwumadie afoforɔ bi nso ne deɛ ɛwɔ Tamne a ɛwɔ Atifi Apueeɛ Mantam ne Mprumem a ɛwɔ mfinimfini Mantam mu no a sɛ yɛwie a ɛbɛma mfuo-sonsuguguo de nsuo akɔ asase hɛkta ahasa aduɔson enum so de agugu ɛmo ne atosodeɛ mfuo so.	Other Irrigation projects at Tamne in the Upper East Region and Mprumem in the Central Region, which will provide a total of 375ha for rice and vegetable production, were also completed.
0.4517	0.9878	Tono afuo-so-nsuguguo dwumadie wɔ Navorongo	Rehabilitation of Tono Irrigation Project, Navorongo
0.1800	0.9897	"Ɛbɔ 2021 baa awieeɛ no, na yɛagyina nhyehyɛeɛ a ɛne ""Mansini Baako Akoradan Baako- ho dwumadie so awie akoradan (warehouses) dodoɔ aduasa a yɛde sii ani so sɛ yɛbɛsi no mu dodoɔ aduonu mmiɛnsa."	As at end of September 2021, 23 out of the 30 warehouses initiated have been completed under the “One District One warehouse” intervention.
0.3031	0.9922	Yɛbɛwie dodoɔ nson aka no wɔ afe 2021 awieeɛ. Saa dwumadie yi bɛma yɛanya akoradan a ne kɛseɛ bɛyɛ mpem aduasa (30,000mt) a ɛbɛboa akora nnɔbaeɛ dodoɔ a ani da ɛkwan sɛ ɛbɛba ɛsiane PFJ nhyehyɛeɛ no enti.	The remaining 7 are scheduled for completion by the end of 2021. This initiative will make available 30,000mt of storage capacity to accommodate anticipated increased production under the PFJ initiative.
0.5335	0.9937	Ghana Abɛɛfo edwadibea no akoradan a ɛwɔ Wenchi	Ghana Commodity Exchange warehouse in wenchi
0.6431	0.9277	Afe 2020/21 kuayɛ ɛberɛ a akɔ awieeɛ yi mu no, kookoo dodoɔ a yɛteeɛ kɔɔ soro boroo deɛ yɛate pɛn nyinaa so kɔduruu tɔnn ɔpepem baako, ne mpem aduanan enum ne ahanum (1,045,500 tonnes) .	In the just-ended 2020/21 season, total production of cocoa reached an alltime high of 1,045,500 tonnes.
0.5844	0.9932	Yɛpagyaa sika a Aban de tɔ kookoo mu kɔduruu ɔha nkyɛmu aduonu nwɔtwe ma ɛkɔduruu sidi mpem edu ahanum aduasa (GH¢10,560) tɔnn baako biara wɔ afe 2019/20 kuayɛ ɛberɛ no mu na ɛboɔ no kɔɔ so gyinaa saa ara wɔ afe 2021/22 kuayɛ ɛberɛ no mu mpo wɔ ɛberɛ a na kookoo ɛboɔ aba fam wɔ ewiase nyinaa edwaman so.	Producer price was increased by 28 percent to GH¢10,560 per tonne during the 2019/20 season and maintained at that level for the 2021/22 season in the face of cocoa prices being held down at the international market.
0.4826	0.9951	Wɔde Mmoayɛn Nhwehwɛmu Beaeɛ a ɛfa nkokɔ a yɛbɛwe (ARIBRO) (Animal Research Institute Broiler) ho dwumadie baeɛ no, ɛberɛ a ɛdi kan nie a CSIR de brɔla nkokɔ abedeɛ ne anini apue edwa.	For the first time, since the inception of the release of the ARIBRO (Animal Research Institute Broiler), the CSIR developed and released male and female lines of broilers.
0.1544	0.9932	Wɔyɛn Nkokɔbedeɛ dodoɔ a na wɔadi nnawɔtwe enum apem baako ne ahasa ne nkokɔnini a wɔbɛforo abedeɛ no ahasa a na wɔadi nnawɔtwe nson.	Over 1,300 breeder hens and 300 breeder cocks between 5 and 7 weeks old were developed.
0.2465	0.0009	"Bio, wɔhwɛ dii abɛ nkumaa a yɛtu tim dodoɔ ɔpepem nsia ne mpem aduonu mmiɛnsa ahankron aduasa (6,023,930 oil palm germinated seeds) a wɔbɛdua wɔ ""Kuayɛ mu Nnɔbaeɛ a yɛde kɔ Amannɔne kɔtɔn ne Nkuraaseɛ Mpontuo dwumadie (PERD) no mu no ho dwuma ɛnna wɔtɔnn abɛ nkumaa a wɔtu tintim no mu dodoɔ mpem aduonum enum ahanson aduonu nson (55, 727 oil palm seedlings) ne kube a yɛtu tim dodoɔ mpem aduasa ɛnan ahanu aduonum mmienu (34,252 coconut seedlings) maa akuafoɔ. 69. Afe 2022 mu no, Aban bɛkɔ so aboa ntɔtemmoa akuafoɔ nam so de mmoa te sɛ atwaboa ne nnanko dodoɔ mpem dunan, mprako mpem nwɔtwe, brɔla a wɔadi da koro ɔpepem enum ne wɔn a wɔanyini mpem aduonu ama akuafoɔ de atrɛ wɔn dwumadie mu."	In addition, 6,023,930 oil palm germinated seeds were produced for the Planting for Export and Rural Development (PERD) Programme, while 55,727 oil palm seedlings and 34,252 coconut seedlings were sold to farmers.
0.1482	0.9126	CSIR adwumakuo no bɛkɔ so aboa ama Kuayɛ mu Nnɔbaeɛ a yɛde kɔ Amannɔne kɔtɔn ne Nkuraaseɛ Mpontuo (PERD) ɛnna afei Kuayɛ a Ɛde Nnuane ne Nnwuma Ba (PFJ) ho dwumadie no nyinaa adi mu na yei mu no, yɛde mfudeɛ nkumaa a yɛtu tintim bɛma akuafoɔ.	In 2022, Government will continue to support livestock farmers by providing 14,000 breeding stock of small ruminants, 8,000 grower pigs, 5 million broiler day-old chicks and 20,000 broiler birds. ” 71. The CSIR will continue to support the PERD and PFJ initiatives with the production of germinated seedlings for farmers.
0.4079	0.9951	Yɛbɛgyina dwumadie a wɔato edin ARIBRO no so de nkokɔmma a wɔadi da koro no bi akyekyɛ ama mmoayɛn akuafoɔ.	Day-old chicks will also be produced and supplied to farmers under the ARIBRO Project.
0.2818	0.0890	Sɛdeɛ ɛbɛyɛ na ogya ahoɔden a yɛhwere wɔ ɛberɛ a yɛde anyinam ahoɔden rekɔ mmeaeɛ a wɔhia ne ne kyɛ mu na ɛho nhyehyɛeɛ nyinaa akɔ nkan enti, dwumadie a ɛdidi soɔ yi nyinaa ho anammɔntuo rekɔ so sɛdeɛ ɛfata: Kumasi-Kintampo ogya ahoɔden (330KV) no ɔfa a ɛdi kan ho nhoma dwumadie a ɛka 330KV Kumasi-Bolgatanga nhoma dwumadie ho no adi mu ama ɛreyɛ dwuma, Volta-Achimota ogya ahoɔden (161KV) no ɔfa a ɛdi kan anyinam nhoma ho dwumdie a ɛka Volta-Achimota-Mallam anyinam nhoma ho dwumadie ho no, yɛawie emu ɔha mu nkyɛmu aduɔwɔtwe mmiɛnsa ɛnna yɛawie Achimota-Mallam ɔfa hɔ deɛ no nso emu ɔha mu nkyɛmu aduonum enum, Yɛawie Pokuase Anyinam Ahoɔden Afidie (Bulk Supply Point) ho dwumadie no, apa ɛho ntoma ama ɛgu so nso redi dwuma, ɛnna Kasoa Anyinam Ahoɔden Afidie (Bulk Supply Point) ho dwumadie no a wɔnam so resane adi GRIDCOqs 161KV Winneba dekɔ Mallam ɔfa hɔ nhoma ho dwumadie no, seesei ɛho nhomatweɛ ho dwumadie akɔduru ɔha mu nkyɛmu aduɔwɔtwe enum na ɛnnuru afe 2021 awieeɛ no na yɛawie ɛho dwumadie no nyinaa. 72. Sɛdeɛ ɛbɛyɛ a ɛnnuru afe 2024 na ogya ahoɔden aduru ɔman yi afanan nyinaa enti no, yɛtwaa mpɔtam dodoɔ ɔha aduosia mmienu too ɔman ogya ahoɔden nhoma no so bi, nam so pagyaa anyinam ahoɔden akwannya a ɛwɔ ɔman yi mu no so firi ɔha mu nkyɛmu aduɔwɔtwe enum ne akyire pɔ dunson wɔ afe 2020 kɔduruu ɔha mu nkyɛmu aduɔwɔtwe nsia ne akyire pɔ aduosia mmiɛnsa wɔ afe 2021 mu. Nhyehyɛeɛ a yɛnam so de mpɔtam ahodoɔ ahanum ne dumienu rebɛto ogya ahoɔden nhoma no so bi no gu so na emu biara aduru mpɛmpɛnsoɔ pɔtee bi.	To reduce transmission and distribution system losses and also improve transmission system reliability, works on the following projects have steadily progressed. kumasi-kintampo lot of the 330kV kumasi-Bolgatanga Transmission line Project is complete and the line has been energised; Volta-Achimota lot of the 161kV Volta-Achimota-Mallam Transmission line Upgrade Project is 83 percent complete and the Achimota-Mallam segment is 55 percent complete; Pokuase Bulk Supply Point Project is completed, commissioned and in service; and kasoa Bulk Supply Point Project which comprises a re-construction of a section of GRIDCO's 161kV winneba to Mallam Transmission lines and tie-in-works is 85 percent complete and scheduled for completion by the end of 2021. 73. To achieve universal coverage of electricity by 2024, 162 communities were connected to the national grid, thereby increasing the national electricity access rate from 85.17 percent in 2020 to 86.63 percent in 2021. Connections to another 512 communities are at various stages of completion.
0.1830	0.9658	"Aban ne wɔn a wɔdi akotene wɔ nwomasua mu no dii nsawɔsoɔ nam so pɛɛ ɛkwan pa a yɛbɛfa so abue sukuu wɔ afe 2021 mu. Yɛmaa sukuu ahodoɔ nyinaa ""tɛmomita-(deɛ wɔde hwɛ hunu obi ho hyeɛ no) sɛdeɛ wɔde bɛhunu asukuufoɔ no ne adekyerɛfoɔ no ho hyeɛ."	Government collaborated with stakeholders to implement measures for the safe reopening of schools in January 2021. All schools were provided with infra-red thermometers to monitor the temperature of pupils, students and staff.
0.3958	0.4487	Yɛmaa asukuufoɔ no nkatahwene -nose mask- no a wɔtumi horo sane de hyɛ no bi na afei nso, yɛde nnuro a ɛkum mmoawammoawa petee aban ne ankorankorɛ sukuu ahodoɔ mu.	Students and pupils were also provided with reusable nose masks and all public and private schools were fumigated and disinfected.
0.6576	0.9385	Saa anammɔntuo yi boa sii COVID-19 yadeɛ no ano, nam so bɔɔ adesuafoɔ no, akyerɛkyerɛfoɔ ne ɔmanfoɔ nyinaa ho ban na yei boa maa asukuufoɔ a wɔwɔ mpɛmpɛnsoɔ ahodoɔ nyinaa no sane kɔɔ sukuu afe 2020/2021 no mu.	These measures helped to curb the spread of the COVID-19 pandemic, ensured the safety of pupils, students, teachers and the general public, and contributed to the smooth running of schools at all levels for the 2020/2021 academic year.
0.6289	0.9766	"Aban nwomasua nhyehyɛeɛ a ɛne ""Fa-me-kwa Ntoasoɔ Sukuukorɔ- no mu no, yɛfaa adesuafoɔ afoforɔ dodoɔ mpem ahanan aduonu enum ne aduosia baako (425,061 first-year students) nam so maa wɔn nyinaa dodoɔ kɔsii ɔpepem baako mpem ahanu aduosia baako, ahanan ne aduɔkron enum (1,261,495 students)."	Under Government's Flagship Free SHS programme, 425,061 first-year students were enrolled bringing the total intake to 1,261,495 students.
0.6663	0.0008	"Ɛnyɛ ɛno nko ara mmom yɛmaa adesuafoɔ afoforɔ no akadeɛ a ɛdidi soɔ yi ɛsiane ""Fa-me-kwa- Ntosoɔ Sukuukorɔ nhyehyɛeɛ no enti: Nwoma nketewa a wɔtwerɛ mu dodoɔ ɔpepem ɛnan mpem ɔha aduasa enum, ahanu ne aduɔwɔtwe ɛnan (4,135,284 exercise books, Nwoma a wɔtwerɛ mu akɛseɛ dodoɔ ɔpepem baako, mpem ahanson aduosia nson, ahanum ne aduanan nson (1,767,547 note books), Apɔmutenetene ho akadeɛ mpem ahasa aduɔkron enum, ahanum aduɔson baako (395,571 physical education kits), Adesuafoɔ a wɔsua adrɔɔdrɔɔ adesua ho akadeɛ dodoɔ ɔpepem baako mpem ahanson aduasa ɛnan ne ahanwɔtwe (1,734,800 cartridge art paper for visual arts students), Adesuafoɔ a wɔsua adrɔɔdrɔɔ adesua ho akadeɛ a wɔde penti dodoɔ mpem aduasa ɛnan ahansia aduɔkron nsia (34,696 water-based acrylic paints for visual arts students), Asukuufoɔ Mfoniyɛ Bɔɔdo ""Drawing Board- dodoɔ mpem aduonu nson ahasa ne aduɔkron baako (27,391 technical drawing boards) , ne Nsaanodwuma adesua ho akadeɛ mpem aduonu nson ahasa aduɔkron baako (27,391 sets of technical instruments)."	In addition, first year students received the under-listed items as part of the implementation of the Free SHS Programme. 4,135,284 exercise books; 1,767,547 note books; 395,571 physical education kits; 1,734,800 cartridge art paper for visual arts students; 34,696 water-based acrylic paints for visual arts students; 27,391 technical drawing boards; and 27,391 sets of technical instruments.
0.2022	0.9966	Bio, yɛdii ntoasoɔ sukuu mu dwuma afoforɔ dodoɔ ɔha ne dunwɔtwe, wiee ne nyinaa a na adesuadan, baabi a adesuafoɔ no da (dormitories), baabi a wɔyɛ sukuu mu ntotoeɛ (administration blocks), nwoma akenkanbea ne baabi a wɔdidi ka ho bie.	Further to this, 118 infrastructure projects made up of classrooms, dormitories, administration blocks, libraries and canteens at the secondary education level were completed.
0.1390	0.8931	Yei de dwuma a yɛadi wɔ ntoasoɔ sukuu mu adansie ho Nhyehyɛeɛ mu no dodoɔ nyinaa asi ahansia aduonum nson.	This brings the total number of completed projects to-date under the Free Senior High School Infrastructure Intervention to 657.
0.3033	0.6455	Hyehyɛpono a ɛwɔ aseɛ ha yi da COVID-19 ho nsɛm a akɔ so de bɛsi Obubuo bosome da a ɛtɔ so enum wɔ afe 2021 mu no adi. : COVID-19 ho paneɛwɔ ho nkontabuo	Th 77. Table 2 below shows the update on COVID-19 statistics as at 5 November, ” Table 2: COVID-19 Vaccination Statistics
0.6402	0.8940	Ɛberɛ a amansan anammɔntuo wɔ COVID-19 yadeɛ kontonkurowi yi ano aduro ho wiee pɛyɔ no, paneɛwɔ nso bɛkaa akwanhodoɔ a na ɛwɔ hɔ dada a yɛde si yadeɛ no ano no ho. Akwanhodoɔ yi a na adunom nka ho no ne nkatahwenehyɛ, nnipa asetenam nkutahodie mu ntetemu ɛnna nsa ho hohoro.	As global efforts towards the search for COVID-19 vaccine yielded positive results, COVID-19 vaccination has become an additional preventive measure to the already existing protocols aside the initial preventive strategy which focused on non-pharmaceutical interventions, including wearing of face masks, physical distancing, and hand hygiene.
0.5526	0.6650	COVID-19 ho aduro a yɛde wɔ paneɛ a yɛfrɛ no AstraZeneca dodoɔ mpem ahansia (600,000 doses) a yɛde hyɛɛ aseɛ wɔ Ɔbɛnem bosome mu wɔ afe 2021 mu no, ɛduruu Obubuo bosome da a ɛtɔ so nwɔtwe no, na nnipa ɔpepem mmienu ne mpem ahanum (2.5 million persons) na awɔ wɔn paneɛ a ɛdi kan. Seesei, nnipa a wɔadi boro mfeɛ dunwɔtwe a apemfoɔ nka ho bi no paneɛwɔ gu so rekɔ so wɔ mantam dunsia no nyinaa mu (all 16 regions) wɔ mansini ahanu ne aduosia baako (261 districts) mu wɔ ɔman yi afanan nyinaa.	The rollout of the COVID-19 vaccine, which commenced in March 2021 with an initial 600,000 doses of the Astrazeneca vaccine, stands at over 2.5 million th persons, with each person getting at least one dose, as at 8 November, 2021. Vaccination targeting persons 18 years and above excluding pregnant women is currently ongoing in all 16 regions and 261 districts across the country.
0.4169	0.9253	Ɛsiane anammɔn a yɛretu de atrɛ ewiemhyɛn nketewa dwumadie (drone services) mu wɔ apɔmuden ho akadeɛ a ɛhia sɛ yɛde kɔ ɔman yi afan nyinaa no enti, Aban ne adwumakuo a yɛfrɛ no Zipline aka abom asisi mmeaeɛ a ewiemhyɛn nketewa yi ho dwumadie bɛkɔ so afoforɔ mmienu wɔ Anum wɔ Apueeɛ Mantam mu ɛnna Abujuro wɔ Oti Mantam mu.	As part of efforts to expand drone services in the delivery of critical medical supplies, Government collaborated with zipline to construct two new distribution centres at Anum and Abujuro in the Eastern and Oti Regions, respectively.
0.3452	0.7197	Saa ewiemhyɛn nketewa mmeaeɛ mmienu yi bɛdi dwuma wɔ ayaresabea ahasa aduosia nsia na seesei dwumadie no rekɔ so a ayaresabea yi mu ɔha mu nkyɛmu aduonum ɛnan (54 %) na ayɛ den kakra sɛ ewiemhyɛn nketewa yi bɛtumi de apɔmuden ho akadeɛ akɔ hɔ.	The centres will serve 366 health facilities, out of which 54 percent are currently hard to reach.
0.4152	0.9644	Aban bɛma Botaeɛ 111 (Agenda 111 Project) no ho anammɔntuo akɔ ntɛmntɛm a emu no, yɛbɛsisi mansini ayaresabea dodoɔ ɔha ne baako (101 district hospitals), mantam ayaresabea nson (7 regional hospitals) ɛnna adwenemhaw ayaresabea mmiɛnsa (3 psychiatric hospitals).	” 81. Government will accelerate the implementation of the Agenda 111 Project comprising 101 district hospitals, seven regional hospitals and three psychiatric hospitals.
0.6809	0.0136	Seesei, mansini ayaresabea aduɔkron baako ho beaeɛ ne adan ho mfoni (91 district hospital Cadastral plans) ayɛ krado dada.	Cadastral plans for 91 district hospital sites are ready.
0.5250	0.8521	Afe 2022 mu no, yɛbɛhyɛ aseɛ asisi 11 No. ayaresabea dodoɔ a mpa aduanan bɛkɔ mu (40-bed hospitals) ɛnna 1 No. ayaresabea dodoɔ a mpa aduasa bɛkɔ mu (30-bed hospitals) wɔ Asante, Bono, Nkran ne Apueeɛ Amantam mu.	In 2022, construction of 11 No. 40-bed and 1 No. 30-bed hospitals in the Ashanti, Bono, Greater Accra, and Eastern Regions will commence.
0.5143	0.9966	Tema Ayaresabea kɛseɛ no (Tema General Hospital) ne Apɔmuden ho Akadeɛ Akoraeɛ kɛseɛ no (Central Medical Stores) ho dwumadie nso bɛhyɛ aseɛ na ɛberɛ korɔ no ara mu nso, La, Nkoranza ne Shama ayaresabea a yɛresi no nso ho dwumadie bɛkɔ so pɛpɛɛpɛ.	Reconstruction of the Tema General Hospital and the Central Medical Stores will commence, while the construction of the la, Nkoranza, and Shama Hospitals will continue.
0.5872	0.3718	Yɛde nnipa ne adankan no ho dwumadie baa awieeɛ wɔ Ɔsanaa da a ɛtɔ so nwɔtwe wɔ afe 2021 mu.	2021 Population and Housing Census
0.2215	0.8433	Afe 2022 mu no, yɛbɛyɛ Nnwumakuo Ahodoɔ ho Nhwehwɛmu (Integrated Business Establishment Survey- IBES) a ɛbɛboa ama yɛanya nnwumakuo ho nkontabuo amaneɛbɔ a ahotosoɔ wɔ mu wɔ ɛberɛ a ɛsɛ mu na ɛhia yie a, ɛbɛma yɛatumi ayɛ nhyehyɛeɛ na yɛapɛ akwanhodoɔ a yɛbɛtumi afa so ama ɔman yi afanan nyinaa atu mpɔn.	In 2022, an Integrated Business Establishment Survey (IBES) will be conducted to provide reliable, timely and relevant statistics to support the formulation and implementation of policies and strategies to promote growth in all sectors of the economy.
0.3850	0.9780	Afe 2022 Sikasɛm Nhyehyɛeɛ yi ho hia pa ara wɔ anammɔn a yɛretu asane akɔ yɛn dada mu a yɛrente nsane yɛn akyi bio no mu, na yɛanya nsakraeɛ pa a ɛbɛma yɛaduru yɛn anisoadehunu sɛ Ghana bɛduru mpɛmpɛnsoɔ a yɛrenhia mmoa (Ghana Beyond Aid) no ho.	85. 2022 Budget is crucial for our sustained recovery and transformation to a The prosperous Ghana Beyond Aid.
0.3007	0.9941	Ɛhia pa ara sɛ yɛhwɛ toto yɛn ahiadeɛ, yɛn apɛdeɛ ne deɛ ɛsi yɛn ani so no ho nsɛm yie sɛ ɔman ne nnipa baako.	It requires a careful realignment and rebalancing of our needs, wants, and aspirations as a cohesive nation and as a people.
0.1981	0.0008	Saa anammɔntuo yi bɛhia sɛ yɛbɛsosɔ yɛn asene na yɛahwɛ ama ankorankorɛ nnwumabue ne ne mpontuo agye nhini wɔ ɔman yi mu. Yɛabɔ mmɔden ne akuhodoɔ anya nkutahodie ne nsawɔsodie mapa a ama yɛanya ɔpɛpa a ɛbɛboa ama yɛde atu yɛn dwumadie ho anammɔn ahodoɔ a yɛada no adi wɔ saa Sikasɛm Nhyehyɛeɛ yi mu no ho.	86. will also require burden-sharing and the promotion and development of This an entrepreneurial culture. we have extensively engaged and built partnerships of trust for the implementation of the policies presented in this Budget. let us all get work now.
0.3752	0.0006	Momma yɛn nyinaa nka mmɔ mu nyɛ adwuma%	God bless our homeland Ghana. ”
0.3832	0.0007	Onyankopɔn Nhyira yɛn man Ghana% Yei yɛ mfidinnwuma ahodoɔ a yɛbɛbuebue wɔ mansini mu na ɛnam so ama mfidinnwuma atu mpɔn wɔ Ghana.	The setting up of factories and industries which, will in turn, move the country towards greater industrialization.
0.3718	0.9458	Yei botaeɛ ne sɛ nnwuma bɛbu so wɔ ɔman yi mu na Ghanafoɔ a wɔwɔ ɔman Yi afanan nyinaa anya adwuma ayɛ.	It is aimed at creating more jobs for Ghanaians across the length and breadth of the country.
0.2993	0.8574	Yei gyina hɔ ma nkonta a Aban bu kyerɛ Ɔman mma fa ne dwumadie ho ne amaneɛbɔ a ɛwɔ anammɔn ahodoɔ nso a watu ho.	This is when Government is answerable to its citizens by making known its activities and disclosing the results of such actions.
0.2551	0.9702	Sikasɛm ne agyapadeɛ ahodoɔ a Aban hwɛ so ma ɔmanfoɔ no nyinaa ka yei ho.	This may include the responsibility for money or other properties that Government holds in trust.
0.3649	0.9927	Yei yɛ ɛkwan a wɔfa so kyekyɛ ɔman sika mu ma Aban asoɛeɛ ahodoɔ no ne nnwumakuo ahodoɔ no ma wɔde di dwuma ma ɔmanfoɔ.	The process of sharing or distributing resources amoung government agencies and departments.
0.3781	0.0292	Yei yɛ ɛkwan wɔfa so ma ɔhaw bi ho Nsunsuansoɔ ano brɛ ase.	This is the process of making a problem less severe.
0.3383	0.9463	Sikasɛm nhyehyɛeɛ gyina hɔ ma nhyehyɛeɛ a Aban ayɛ afa ɛkwan a ɔbɛfa so anya sika ne deɛ ɔde saa sika no bɛyɛ ho.	A budget is a plan that outlines where to get money from and what to spend it on.
0.2939	0.9829	Nhwɛsoɔ ne sɛ, abusua bi bɛtumi ayɛ sikasɛm nhyehyɛeɛ nam so akyerɛ sika dodoɔ a wɔwɔ ne nneɛma ahodoɔ a ɛhia sɛ wɔde sika no yɛ no nnidisoɔ nnidisoɔ.	For instance, a family can draw up a budget that will show how much money is available and how it should be prioritised for spending (for example, rent, utilities and food).
0.2604	0.3762	Ɛbɛtumi ayɛ ɛdan ho ɛka, nsuo ne nkanea ɛka ɛnna aduane ho ɛka) Ɛkɔba sɛ wɔhia sika no dodoɔ a, ɛho bɛhia sɛ abusua no bɛhwehwɛ sika no bi aka ho anaa mpo wɔbɛkɔ akɔbɔ bosea.	If more money is needed, the family would need to consider raising more income or taking a loan.
0.3309	0.9961	Yei si wɔ ɛberɛ a sika a Aban de bɛdi dwuma no kɔ anim sene deɛ Aban nsa aka no ankasa.	This occurs when Government expenditure is more than revenue.
0.3271	0.9956	Yei yɛ sika a yɛde yɛ mpontunnwuma sɛ ebia akwanyie, sukuudansie, ayaresabea dansie, atwenesie, akwantusɛm, nsuo, mfidie akɛseɛ ne deɛ ɛkeka ho. Yei yɛ adwumayɛfoɔ bosome akatua, Sika ahodoɔ, asetenam ahotosoɔ sika, akwankɔgya sika ne deɛ ɛkeka ho a wɔtua ma Aban adwumayɛfoɔ.	This is money spent on major infrastructure projects such as roads, schools, hospitals, bridges, transport, water systems, plant and machinery etc. This is made up of salaries and salary-related allowances such as social security, gratuities and pensions paid to public sector workers.
0.2771	0.9956	Yei gyina hɔ ma Aman anaa nnwumakuo a wɔboa Aman a afei na wɔretu mpɔn ma wɔduru wɔn mpontuo botaeɛ ho.	This refers to countries and/or organizations that collaborate with developing countries to achieve their developmental goals.
0.4653	0.0024	Yei bɛtumi ayɛ akuhodoɔ bi te sɛ Amansan Fotoɔ Adwumakuo (lnternational Monetary Fund- IMF),Ewiase Sikakorabea (World Bank), Abibirem Mpontuo Sikakorabea (African Development Bank) ne deɛ ɛkeka ho. %tumi nso yɛ ankorankorɛ aman bi te sɛ Germany, Nyiresi Aburokyire, Amɛrika, ne wɔn a wɔkeka ho.	DPs can be multilateral, e.g. International Monetary Fund (IMF), world Bank, African Development Bank (AfDB) or bilateral which consists of individual countries like Germany, United kingdom and the United States of America (USA).
0.3524	0.0010	Yei yɛ mpɛmpɛnsoɔ a nneɛma boɔ kɔduru wɔ $pɛnimma bosome mu wɔ afe pɔtee bi mu.	The level of inflation experienced in December of a year in consideration. ”
0.3063	0.9565	Yei si wɔ ɛberɛ a, sika a yɛde adi dwuma ahodoɔ no aboro deɛ yɛtwa too hɔ wɔ sikasɛm nhyehyɛeɛ mu a mmarahyɛbadwa gye too mu no so.	This occurs when Government spending exceeds the Budget amount approved by Parliament.
0.6933	0.6440	Fa-me-kwa Ntoasoɔ Sukuukorɔ yi yɛ Aban nhyehyɛeɛ foforɔ a Ɔmanpanin Nana Akuffo-Addo aban de puee edwa wɔ Ɛbɔ bosome mu wɔ afe 2017 mu sɛ JHS osukuuni biara a ɔbɛbɔ ne ho mmɔden wɔ sɔhwɛ mu no, ɔbɛnya ɛkwan wɔ Ntoasoɔ Sukuu mu akɔsua adeɛ a ɔrentua hwee.	The Free SHS (Free Senior High School) policy is a Government of Ghana initiative introduced by the President Nana Akuffo-Addo administration in September 2017 that guarantees free access to SHS education for any accademically qualified JHS student.
0.2162	0.9854	Yeinom yɛ sika ho mmoa ahodoɔ a Mpontuo mu Aboafoɔ de boa Aban a ɛnyɛ adeɛ a Aban bɛtua.	These are types of financial assistance given to Government by development partners and for which Government does not have to be pay back.
0.4131	0.6987	"Yei gyina hɔ ma sika a, mmara hyɛ sɛ ɛsɛ sɛ wɔtua kɔgu Mansini Mmarahyɛbadwa Fotoɔ ""DACF- no mu, Lɔrekwan Fotoɔ ""Road Fund- mu, Nwomasua Fotoɔ ""GETFUND- mu ne Fango ho Dwumadie Fotoɔ ""Petroleum Related Fund- mu."	These constitute payments that are required by law such as District Assemblies' Common Fund (DACF), Road Fund, Ghana Education Trust Fund (GETFUND), Petroleum Related Fund and National Health Fund.
0.1798	0.0106	Yei kyerɛ nneɛma a yɛyɛ wɔ ɔman yi mu wɔ ɛberɛ pɔtee bi mu no	This refers to the total value of all final demand goods and services produced in the country over a specific time.
0.3874	0.7305	Yei yɛ susudua a yɛfa so hunu sɛdeɛ ɔman bi sikasɛm ahoɔden a ɔwɔ sɛ ɔbɛtumi atɔ nneɛma afiri amannɔne no teɛ wɔ ɛberɛ pɔtee bi mu. Yei boa ma yɛde ɔman bi fotoɔ toto ɔman foforɔ bi deɛ ho a yɛhunu sɛdeɛ ɔman no sikasɛm ahoɔden a ɔwɔ no teɛ.	This measures a country's foreign currency ability to buy goods and services from foreign countries over a period; it also supports the strength of the local currency in relation to currencies of other nations.
0.3602	0.5239	Yei gyina hɔ ma sɛdeɛ dwumadie ahodoɔ ne adwadeɛ boɔ si kɔ soro wɔ ɛberɛ pɔtee bi mu.	The rate of increase in general price level of goods and services over a period.
0.4129	0.8594	Mpontunneɛ A Yɛde Bɛtu Ohia Ase Dwumadie yi yɛ dwumadie ahodoɔ a ɛdi akotene wɔ NPP Aban nhyehyɛeɛ ahodoɔ mu no baako a botaeɛ a ɛtaa akyire ne sɛ, yɛde mpontunneɛ bɛkɔ nkuraase, titire mpɔtam ahodoɔ a ohia wɔ hɔ no na ɛnam so aboa atu ohia ase na asetenam yiedie mu nsonsonoeɛ a ɛda nkuraasefoɔ ne kuromfoɔ ntam no asesa.	The Infrastructure for Poverty Eradication Programme (IPEP) is one of the flagship programmes of the NPP Government that aims at eradicating poverty and minimalizing inequality, especially in the rural and deprived communities through the provision of basic infrastructure.
