anchor_sim	qe_score	twi	english
0.5049	0.0007	Asentire: “Yebewie dwumadie ama ases atim na yzatoa desg aka so nam so akanyan ɔman sikasem” Ɛnan ne aduɔwɔtwe nsia (4,086) wo ɔman yi afanan nyinaa, na wɔsane maa akyerɛkyerɛfoɔ dodoɔ mpem ɔha ne aduonum mmienu (152,000) nteteeɛ wo adusuadee ho nhyehyesee foforɔ no ho. ;	Distributed 157,000 Teacher Packs on new curriculum to teachers across the country and trained 4,086 Master, Regional and District level trainers, as well as 152,000 teachers in the new curriculum;
0.6611	0.0010	Aban tɔ toroko ahyɛn (pickup trucks) dodoɔ ahanwɔtwe ne aduanan (840) ne bɔs dodos ahasa ne aduonum (350) kyekyɛ maa nwomasua mu adwumayefoo. Afei, aban sane totoo motosaakere mpem mmienu (2,000) kyekyɛ maa nwomasua mu ahwesofoo (circuit supervisors) sɛdeɛ ɛbɛboa ama wɔn dwumadie ako yie;	Procured and distributed 840 pickup trucks and 350 buses, and distributed 2,000 motorbikes to Circuit Supervisors to facilitate movement in their line of duty;
0.6602	0.0006	Aban hwɛ maa famekwa Ntoasoɔ Sukuukorɔ ho nhyehysees no kɔ so, na ɛnam so ma nnipa dodos a wɔkɔɔ Ntoasoɔ sukuu no kɔ soro firi mpem ahanwɔtwe ne dumiensa, ahanan ne aduanan nwoɔtwe (813,448) wɔ adesua afe 2016/2017 mu kɔduruu ɔpepem baako, mpem ahanu, ahanum ne aduɔwɔtwe (1,200,580) wo adesua afe 2019/2020 no mu; ɛnna afei	Continue with the implementation of the Free SHS Programme, resulting in increase in the total number of beneficiaries from 813,448 in the 2016/2017 academic year to 1,200,580 students in the 2019/2020 academic year; and
0.2844	0.0008	Aban de sika hyɛ adesua ho mpontunnees ahodos a gho bɛhia wo Famekwa Ntoasoɔ Sukuukorɔ mu no sɛdeɛ sbeye a wobestumi afa nnipa dodos a wɔabska ho no nyinaa:	Invested in infrastructure to accommodate the increase in demand under the Free SHS programme:
0.6578	0.0007	O Aban wiee ntoasoɔ sukuu adan dodos apem baako, ɔha ne dunkron (1,119) a na wɔafiri aseɛ wo afe 2017 mu no emu ahanum ne aduasa nkron (539) ho dwumadie; ɛnna afei	O completed 539 out of a total of 1,119 senior high school infrastructural projects initiated since 2017; and
0.6798	0.9863	O Aban gyinaa nhyehyɛeɛ a wɔfrɛ no Ntoasoɔ Sukuu Nwomasua Mu Mpontuo ho Nhyehysee (Secondary Education Improvement Programme - SEIP) no so wiee mpɔtam Ntoasoɔ Sukuu ahodoov a wonna ho (Day School E- Blocks) dodos aduonu nwoɔtwe (28) ho dwumadie.	O completed a total of 28 Community Day Senior High Schools (E-Blocks) under the Secondary Education Improvement Programme (SEIP).
0.6607	0.8516	Ɔbstete akyerɛkyerɛfoɔ mpem dubaako, ahankron ne aduɔkron nson (11,997) a wɔwɔ KG- gyinapɛn 6 wɔ Adesuadee ho nhyehysee foforɔ (Standard-Based Curriculum) no ho na afei wɔbɛma akyerɛkyerɛfoɔ mpem aduɔkron enum (95,000) wɔ Adesuadee Korɔ ho Nhyehysee (Common Core Programme- CCP) no mu.	Train 11,997 teachers on the KG-P6 Standard-Based Curriculum and 95,000 teachers on the Common Core Programme (CCP) Curriculum.
0.6709	0.0013	Ɔbɛhwɛ ama Ɔman Sɔhwɛ A Osukuuni Biara Twerɛ Bi (National Standard Assessment Test- NSAT) no mu deɛ ɛdi kan ma gyinapɛn mmienu (Primary 2) ne gyinapɛn ɛnan (Primary 4) mu asukuufoos no aba so;	Conduct the first National Standard Assessment Test (NSAT) at Primary 2 and 4;
0.3871	0.0428	27 | Ghana Aban - 2021 Ɔman Mma Sikasɛm Nhyehysee Óla	23 | Government of Ghana - 2021 Citizens’ Budget
0.2109	0.0007	Ɔbɛkɔ so ahwɛ asisi Abɛɛfo Nsaanodwumasua Ho Nteteesbea (TVET) nkron na yɛahwɛ ama Famekwa Ntoasoɔ Sukuukorɔ (Free SHS programme) ho nhyehyse2 no nso adi mu; na afei	Continue with the establishment of nine state-of-the-art TVET Centres of Excellence and Free SHS programme; and
0.6431	0.1952	Bɛkɔ so asisi Abɔdee mu Nyansape, Mfidie ho nimdee, Mfidihyehye ho Nimdees, Asetenam Nsɛm ho Nimdeɛ ne Nkontabuo Adesuabea ahodoɔ (STEAM Centres) aduonu (20) wo ɔman yi afanan nyinaa de aboa ama aban anisoadehunu a ɛne sɛ abodee mu nyansape (Science), Mfidie ho Nimdees (Technology), Mfidihyehye ho Nimdeɛ (Enginneering), Asetenam Nsɛm ho Nimdeɛ (Arts) ne Nkontabuo (Mathematics) ho adesua ako nkan no awie peye.	Continue with the construction of 20 STEAM Centres across the country under the Government’s policy to promote Science, Technology, Engineering, Arts, and Mathematics (STEAM).
0.1627	0.4800	Afe 2021 yi mu no, Aban bɛkɔ so aboa nnwuma ahodos, ahwɛ ama Mpontunneɛ ho dwumadie ahodoo, kuadwuma, mfidinnwuma, ne ankorankorɛ nnwuma ako so.	CONCLUSION In 2021, Government will continue to support the services sector, infrastructural development, agriculture, industry, and entrepreneurship.
0.3567	0.8867	Yei nti, yeresre Ɔman mma nyinaa sɛ wɔmfa wɔn ho nnye ɔman kyekyere ho anammɔntuo no mu bi wo ɛberɛ a yɛgu so reyɛ adwumaden ama ɔman no ako nkan yi mu, sɛdeɛ bɛyɛ a yɛbɛnya yɛn adwumaden no ho mfasov.	We, therefore, call upon all citizens to be actively involved in the nation building agenda as we put our hands to the plough, so that we can happily reap the rewards of our collective toils.
0.4257	0.8867	Awurade nhyira Adehyeman Ghana	God bless our homeland Ghana!
0.3129	0.9795	NSƐMFUA ASEKYERƐ (Sikasem Nhyehysee mu Nsemfua) Mansini Baako Afididwuma Baako (1D1F): Yei yɛ mfidinnwuma ahodoɔ a yɛbɛbuebue wɔ mansini mu na ɛnam so ama mfidinnwuma atu mpɔn wo Ghana.	24 | Government of Ghana - 2021 Citizens’ Budget Glossary (Budget Terminology) 1D1F (One District One Factory): The setting up of factories and industries which, will in turn, move the country towards greater industrialization.
0.3754	0.8638	Yei botaes ne sɛ nnwuma bɛbu so wɔ ɔman yi mu na Ghanafos a wɔwɔ ɔman yi afanan nyinaa anya adwuma aye.	It is aimed at creating more jobs for Ghanaians across the length and breadth of the country.
0.3565	0.9541	Nkontabuo (Accountability): Yei gyina ho ma nkonta a Aban bu kyerɛ Ɔman mma fa ne dwumadie ho ne amanesbɔ a ɛwɔ anammɔon ahodoɔ nso a watu ho.	Accountability: This is when Government is answerable to its citizens by making known its activities and disclosing the results of such actions.
0.2551	0.9648	Sikasɛm ne agyapadeɛ ahodoɔ a Aban hwɛ so ma ɔmanfov no nyinaa ka yei ho.	This may include the responsibility for money or other properties that Government holds in trust.
0.4205	0.0155	Sika Mu Nkyekyɛmu (Allocation): Yei yɛ kwan a wɔfa so kyekyɛ ɔman sika mu ma Aban asoses ahodoɔ no ne nnwumakuo ahodoɔ no ma wode di dwuma ma manfo.	Allocation: The process of sharing or distributing resources amoung Government ministries, departments, and agencies (MDAs).
0.4071	0.1869	Ɔhaw-anosie (Alleviation): Yei yɛ kwan wɔfa so ma ɔhaw bi ho nsunsuansos ano brɛ ase.	Alleviation: This is the process of making a problem less severe.
0.4102	0.8408	Abɔdes mu nyansaps, Abessfo Nkutahodie ho nimdes, Mfidie ho nimdees ne Nkontabuo- BSTEM (Basic Science, Technology, Engineering, and Mathematics): Yei yɛ NSƐMFUA bi a yɛde gyina ho ma saa adesuadee ahodoɔ yi.	BSTEM (Basic Science, Technology, Engineering, and Mathematics): a term used to group together these academic disciplines.
0.3432	0.0013	Yɛde saa NSƐMFUA yi di dwuma wo ɛberɛ a yereye nhyehysees bi wo nwomasua mu na ysays adesuadee ho ntotoeɛ a ɛboa ma mpontuo ba nwomasua mu fa saa adesuadee yi ho.	This term is typically used when addressing education policy and curriculum choices in schools to improve competitiveness in science and technology development.
0.3295	0.7158	Sikasɛm Nhyehyses (Budget): Sikasɛm nhyehysee gyina hɔ ma nhyehysees a Aban ayɛ afa kwan a ɔbɛfa so anya sika ne deɛ ɔde saa sika no bɛyɛ ho.	Budget: A budget is a plan that outlines where to get money from and what to spend it on.
0.3429	0.2834	EƐbetumi ayɛ ɛdan ho eka, nsuo ne nkanea ɛka ɛnna aduane ho eka) Ɛkɔba sɛ wɔhia sika no dodo a, ɛho bɛhia sɛ abusua no bɛhwehwɛ sika no bi aka ho anaa mpo wɔbɛkɔ akoɔbv bosea.	For instance, a family can draw up a budget that will show how much money is available and how it should be prioritised for spending (for example, rent, utilities and food).
0.3178	0.0018	Asentire: “Yebewie dwumadie ama ases atim na yzatoa des aka so nam so akanyan sman Sikasɛm	If more money is needed, the family would need to consider raising more income or taking a loan.
0.3648	0.7739	Sika A Aka Mu Wɔ Sikasɛm Nhyehyses mu (Budget deficit): Yei si wo ɛberɛ a sika a Aban de bɛdi dwuma no ko anim sene deɛ Aban nsa aka no ankasa.	Budget deficit: This occurs when Government expenditure is more than the revenue it mobilises.
0.4273	0.9951	Mpontunnwuma ho Sika (Capital Expenditure): Yei yɛ sika a yɛde yɛ mpontunnwuma sɛ ebia akwanyie, sukuudansie, ayaresabea dansie, atwene-sie, akwantusem, nsuo, mfidie akeses ne deɛ keka ho.	Capital Expenditure: This is money spent on major infrastructure projects such as roads, schools, hospitals, bridges, transport, water systems, plant and machinery.
0.3915	0.7017	Adwumay:sfoð akatua (Compensation of Employees): Yei yɛ adwumayɛfoɔ bosome akatua, Sika ahodoo, asetenam ahotosoɔ sika, akwankɔgya sika ne deɛ keka ho a wɔtua ma Aban adwumayefoo.	Compensation of Employees: This is made up of wages & salaries and salary-related allowances such as social security, gratuities and pensions paid to public sector workers.
0.1450	0.9146	Mpontuo mu Aboafoɔ (Development Partners): Yei gyina ho ma Aman anaa nnwumakuo a woɔboa Aman a afei na woɔretu mpɔn ma wɔduru wɔn mpontuo botaes ho.	25 | Government of Ghana - 2021 Citizens’ Budget Development Partners (DPs): This refers to countries and/or organisations that collaborate with developing countries to achieve their developmental goals.
0.4876	0.4021	Yei bɛtumi ayɛ akuhodoɔ bi te sɛ Amansan Fotoɔ Adwumakuo (International Monetary Fund- IMF), Ewiase Sikakorabea (World Bank), Abibirem Mpontuo Sikakorabea (African Development Bank) ne dees keka ho. EƐtumi nso yɛ ankorankorɛ aman bi te sɛ Germany, Nyiresi Aburokyire, Amerika, ne wɔn a wɔkeka ho.	DPs can be multilateral, e.g. International Monetary Fund (IMF), World Bank, and African Development Bank (AfDB), or bilateral which consists of individual countries like Germany, United Kingdom, and the United States of America (USA).
0.4091	0.4851	Afe Awieeɛ Nnesma Boɔ Sorokɔ (End Year Inflation): Yei yɛ mpɛmpɛnsoɔ a nneesma boɔ kɔduru wo Ɔpenimma bosome mu wo afe pɔtee bi mu.	End-Year Inflation: The level of inflation experienced in December of the year in consideration.
0.3103	0.0040	Dwumadie ho sika a yzadi aboro so (Expenditure Overrun): Yei si wo ɛberɛ a, sika a yɛde adi dwuma ahodovs no aboro dees yɛtwa too ho wo Sikasɛm nhyehysee mu a mmarahysbadwa gye too mu no so.	Expenditure Overrun: This occurs when Government spending exceeds the Budget amount approved by Parliament.
0.5769	0.9150	Ogya- Ahoɔden Ɛtoɔ ho Mmara -ESLA: (Energy Sector Levies Act).	ESLA : Energy Sector Levies Act.
0.4030	0.6440	Nnipasesa (Evacuation): Yei yɛ kwan a wɔfa de nnipadɔm firi beaes bi ko beaes foforɔ.	Evacuation: The process of deporting or removing people from a particular place.
0.4777	0.0679	Famekwa Ntoasoɔ Sukuukorɔ (FREE SHS): Famekwa Ntoasoɔ Sukuukorɔ yi yɛ Aban nhyehy:e2 foforɔ a Ɔmanpanin Nana Akuffo- Addo aban de puee edwa wɔ Ɛb bosome mu wɔ afe 2017 mu sɛ JHS osukuuni biara a bɛbɔ ne ho mmɔden wɔ sɔhwɛ mu no, ɔbɛnya kwan wo Ntoasoɔ Sukuu mu akɔsua ades a ɔrentua hwee.	FREE SHS: The Free SHS (Free Senior High School) policy is a Government of Ghana initiative introduced by the President Nana Akuffo- Addo administration in September 2017 that guarantees free access to SHS education for any accademically qualified JHS student.
0.4544	0.4089	Sikasɛm ho Gyinaessie Mmara (Fiscal Responsibility Act): Yei yɛ mmara ahodoɔ a hyɛ Aban ketee na ekyerekyere sɛdeɛ ɛsɛ sɛ yɛde sika a ɛfiri ctoo mu ba no di dwuma.	Fiscal Responsibility Act: These are laws that regulate and describes the ability at which Government can balance spending and taxes.
0.2994	0.0019	Sika a yɛde kys Aban (Grants): Yeinom yɛ sika ho mmoa ahodoɔ a Mpontuo mu Aboafos de boa Aban a ɛnyɛ ades a Aban betua.	Grants: These are types of financial assistance given to Government by development partners and for which Government does not have to be pay back.
0.4996	0.9897	Sika a wɔtua ma Aban Nnwuma ahodoɔ (Grants to other Government Units): Yei gyina ho ma sika a, mmara hyɛ sɛ ɛsɛ sɛ wɔtua kɔgu Mansini Mmarahyɛbadwa Fotoɔ “DACF” no mu, Lɔrekwan Fotoɔ “Road Fund” mu, Nwomasua Fotoɔ “GETFUND” mu ne Fango ho Dwumadie Fotos “Petroleum Related Fund” mu.	Grants to other Government Units: These constitute transfer payments that are required by law into earmarked funds such as District Assemblies’ Common Fund (DACF), Road Fund, Ghana Education Trust Fund (GETFUND), Petroleum Related Fund and National Health Fund.
0.4232	0.4829	Ɔman mu Adwade: Nyinaa Bo A Ɛsom (Gross Domestic Product (GDP): Yei kyerɛ nneɛma a yɛyɛ wo Ɔman yi mu wo ɛberɛ pɔtee bi mu no nyinaa bo a esom.	Gross Domestic Product (GDP): This refers to the total value of all final demand goods and services produced in the country over a specific time.
0.3926	0.3303	Amannɔne Sika dodoɔð A Ɔman Wɔ (Gross International Reserves):Yei yɛ susudua a yɛfa so hunu sedes ɔman bi Sikasɛm ahoɔden a ɔwɔ sɛ ɔbstumi atɔ nnesma afiri amannɔne no tes wɔ ɛberɛ pɔtee bi mu.	Gross International Reserves: This measures a country’s foreign currency ability to buy goods and services from foreign countries over a
0.1573	0.0008	Yei boa ma yɛde ɔman bi fotoɔ toto ɔman foforɔ bi des ho a yɛhunu sedes ɔman no Sikasɛm ahoɔden a ɔw29 no tee. Nnesma bɔɔs sorokɔ (Inflation): Yei gyina ho ma sɛdeɛ dwumadie ahodoɔ ne adwadeɛ bov si ko soro wo sebere pɔtee bi mu.	26 | Government of Ghana - 2021 Citizens’ Budget period; it also supports the strength of the local currency in relation to currencies of other nations.
0.3356	0.2235	Mpontunne=s A Yɛde Bɛtu Ohia Ase Dwumadie - IPEP (Infrastructure for Poverty Eradication Programme): Mpontunneɛ A Yɛde Bɛtu Ohia	Inflation: The rate of increase in general price level of goods and services over a period.
0.3150	0.0007	Ase Dwumadie yi yɛ dwumadie ahodoɔ a ɛdi akotene wo NPP Aban nhyehyɛeɛ ahodoɔ mu no baako a botaes a ɛtaa akyire ne se, yɛde mpontunnes bɛkɔ nkuraase, titire mpɔtam ahodoɔ a ohia wɔ ho no na ɛnam so aboa atu ohia ase na asetenam yiedie mu nsonsonoeɛ a ɛda nkuraasefoɔ ne kuromfoɔ ntam no asesa.	IPEP (Infrastructure for Poverty Eradication Programme): The Infrastructure for Poverty Eradication Programme (IPEP) is one of the flagship programmes of the NPP Government that aims at eradicating poverty and minimalising inequality, especially in the rural and deprived communities through the provision of basic infrastructure.
0.2865	0.9961	Bosea-Tua (Loan Repayment): Yei yɛ bosea a yebo firi aman ne sikakorabea ahodoɔ ho de yɛ mpontunnwuma a yɛsane tua.	Loan Repayment: These are monies paid to countries, banks and other financial institutions who have lent money to Government for development and other projects.
0.3156	0.8013	Yeinom bɛtumi ayɛ wɔn a wɔwɔ ɔman yi mu anaa amannone.	These lenders could be from within or outside the country.
0.3813	0.5278	Nnesma a sboa ma ɔman Sikasɛm gyina a ɛsi ani so (Macroeconomic targets): Yeinom yɛ susudua a wɔgyina so kyerɛ ɔman bi Sikasɛm ho mmɔdemm.	Macroeconomic targets: These are measurements used to access the performance of the economy.
0.3623	0.0010	Yei ho Nhwɛsoɔ ne Sikasɛm mpontuo, nneesmaboo soroko, adwumayɛ mu mpontuo mpempensos, Ɔman yi ne aman afoforɔ ntam edwadie mu mmɔdemm»o, sɛdeɛ aban no Sikasɛm ntotoeɛ kankorɔ anaa sintɔ tee ɛne sɛdeɛ gyinaeɛ ahodoɔ a Ghana Sikakorabea Baatan bɛsie no bɛka nneɛma boɔ sorokɔ wo Ɔman no mu.	Examples include economic growth, inflation, changes in the level of employment, trade performance with other countries, relative success or failure of Government economic policies and the decisions made by the Bank of Ghana which affects money demand and supply in the economy.
0.2732	0.4106	Nnwuma Nketewa Mu Mpontuo Dwumadie - MSME (Micro And Small Buisness Developmet Programme): Nnwuma Nketewa yɛ ankorankorɛ nnwuma a wɔtumi fa nnipa kakra bi a dwetire a adwuma no gyina soɔ no mmoro sika dodo pɔtee bi so.	MSME (Micro And Small Buisness Developmet Programme): A microenterprise (or microenterprise) is generally defined as a small business employing a minimum number of people, and having a balance sheet or turnover less than a certain amount Miscellaneous Provision: This is a portion of a contract consisting of diverse sections where all of the random issues are provided.
0.3608	0.0007	Ɔhaw-anosie ho Nhyehyses ahodovɔ (Mitigating Measures): Yei yɛ nhyehysee ahodoos a wode di dwuma wo ɛberɛ a haw bi asi na wọpe sɛ woma £ho nsunsuansos no ano brɛ ase.	Mitigating Measures: This is when measures are put inplace to reduce impact from severe issues and occurences.
0.4645	0.9492	Ɔman-kyekyere Atuhoakysfoɔ- NABCo (Nation Builders Corps): Yei yɛ adwene foforɔ koraa a Ghana Aban de puee edwa a ɔnam so bɛma mmerantes ne mmabaawa a wɔawie Asuapɔn no bɛnya adwuma ayɛ wo ankorankorɛ anaa Aban nnwuma mu na wɔaboa de wɔn nimdeɛ ape	NABCo (Nation Builders Corps): also known as NABCO is an initiative introduced by the Government of Ghana to provide jobs to unemployed university graduates to solve various social problems in both the private and
0.3606	0.4353	32 | Ghana Aban - 2021 Ɔman Mma Sikasɛm Nhyehyɛeɛ Asentire: “Yebewie dwumadie ama ases atim na ygatoa des aka so nam so akanyan ɔman sikasem”	27 | Government of Ghana - 2021 Citizens’ Budget public sectors and build their skills to promote economic growth in the country.
0.4619	0.0190	Ɔman Adwumakuo A ƐEhwe Mfidinmnwuma Nketwa So- (National Board for Small Scale Industries- NBSSI): Ɔman Adwumakuo a Ɛhwɛ Mfidinnwuma Nketewa so no yɛ Ɔman adwumakuo a ɛnyɛ mfaso enti na wɔwɔ ho na mmom, £ye adwumakuo a hyɛ Asosees a Ɛhwɛ Edwadie ne Mfidinnwuma so no ase, a mmara ma wɔn ho ɛkwan sɛ wɔnhwɛ sɛ Mfidinnwuma Nketewa ne Adantam (Micro and Small Enterprises (MSEs) bɛtu mpon.	NBSSI (National Board for Small Scale Industries): The National Board for Small Scale Industries (NBSSI) is a non-profit public sector organisation under the Ministry of Trade and Industry that is mandated to promote the growth and development of Micro and Small Enterprises (MSEs).
0.4045	0.0651	Ɔman yi mu adwade: bo a som a Fango Sika nka ho (Non-Oil Real GDP): Yei yɛ ɔman yi mu adwadeɛ nyinaa bo som a sika a ɛfiri fango ho dwumadie ahodoɔ mu nka ho bi, a wɔagyina nneesma bo sorokɔ so no asese.	Non-Oil Real GDP: Is the total output in the economy that excludes the activities in the oil sector, which takes into account the level of inflation.
0.4896	0.9946	Sika a ɛmfiri stoo mu (Non Tax Revenue): Yei yɛ Aban sika a ɔnya a ɛmfiri stoo mu.	Non Tax Revenue: Government revenue not generated from taxes.
0.3896	0.7974	Ebi ne sika a obi tua ansa na wanya tumi krataa bi adi dwuma ne sika a ystua wo nnesma afoforɔ ho sɛ ebia nsiho ne mfantum ho.	Examples are fees for granting permit or licenses, user fees and other charges, dividends, and interest.
0.6800	0.8721	Ɛka Ahodos A Aban De (Outstanding Obligations): Ɛka ahodoɔ a Aban de no yɛ sika a ɛsɛ sɛ Asosees a EƐhwe Sikasɛm so no tua ma Aban Nnwuma ahodoos no ɛnna afei, ɛka a ɛda ho firi afe 2016 mu a mmara hyɛ sɛ ɛsɛ sɛ Aban tua gu Mmara ho Fotoos ahodoɔ mu.	Outstanding Obligations: The outstanding obligations comprise MDA commitments with the Ministry of Finance as well as outstanding 2016 payments owed to Statutory Funds.
0.3089	0.1032	Sika Dodos A Aka A Y:b:hia De Adi Dwuma (Primary balance): Yei yɛ sika dodos a aka wo sbere a Aban agyegye dees n'ani da ɛkwan sɛ ɔbɛnya no nyinaa akyi de adi dwuma, a bosea ho nsiho nka ho bie, (kyere sɛ bosea a Aban bɛtua nka ho).	Primary balance : This is the difference between Government revenue and its non-interest expenditure (excluding debt service payments).
0.3453	0.7734	Na ɛkwan a ysfa so bu yei ho nkonta ne s£ yɛsese no wo Ɔman Adwadeɛ nyinaa bo a ɛsom no mu ɔha mu nkyekyemu.	This is typically measured as a percentage of the Gross Domestic Product (GDP).
0.3814	0.7437	Ɔman Sikasɛm Ntotoeɛ Mu Nsakraec Dwumadie - PFMRD (Public Financial Management Reforms Project): Saa Sikasɛm ntotoeɛ mu nsakraes yi mpontuo botaeɛ ne sɛ Sikasɛm Nhyehysee ho ntotoeɛ bɛkɔ yie, yɛbɛnya ahohyɛsoɔ wo Sikasɛm ho anammɔntuo mu na yɛahwɛ abɔ Ghana Aban sika a ɔde di dwuma ho amanes wɔ ɛkwan pa so wo sbere a ɛsɛ mu.	PFMRD (Public Financial Management Reforms Project): The development objective of the PFMRP is to improve budget management, financial control, and reporting of the Government of Ghana.
0.3765	0.0185	Saa Sikasɛm ntotoes yi nam nhyehysee a ɛdi mu ne Sikasɛm adwumayɛfoɔ pɔtee bi nteteeɛ so boa ma Sikasɛm ho akwankyerɛ so-die tu mpon, boa ma yɛde sika di dwuma a shia mapa na afei, ɛboa ma yɛdi yɛn dwuma yie ma manfo nya ho mfasov.	The project will also contribute to enhancing fiscal discipline, strategic allocation of resources, and service delivery efficiency, through strengthened systems and procedures and targeted capacity building.
0.3586	0.0289	Sikasɛm Mpontuo a ɛsi ani soɔ (Projected Growth Rate): Yei yɛ sedes ani da ɛkwan sɛ Ghana Sikasɛm bɛtu mpɔn wo afe pɔtee bi mu.	Projected Growth Rate: How the Ghanaian economy will grow in a year.
0.9708	0.1752	(PFI): Private Finance Initiative.-	PFI: Private Finance Initiative.
0.3262	0.9878	Sika A Aban Nya (Revenue): Yei yɛ sika dodos a Aban nya firi ne dwumadie ahodos a ɔdi wo ɔman yi mu ne amannone.	Revenue: This is the total amount of money that Government receives for its activities from both domestic and external sources.
0.2965	0.9224	Mmoayɛn A Ɛde Nnwuma Ba - RFJ (Rearing For Jobs): Yei yɛ Ghana Aban mpontuo ho dwumadie foforɔ a ɔde aba a snam so bɛma ntɔtemmoayɛn adwuma no adi mu na sika aba mu seedee gbeye a, ntɔtemmoa nam bɛdɔɔso ama ɔmanfovs anya bi awe na yɛate ntɔtemmoa nam a yɛkra ba ɔman yi mu no so koraa, na ɛnam so ama nnwuma abu so a ɔmanfoɔ bɛnya bi ayɛ ama wɔn a wɔdi ntɔtemmoa ho dwuma nyinaa no asetenam nso atu mpon.	RFJ (Rearing For Jobs): a Ghana Government initiative to develop a competitive and more efficient livestock industry that will increase domestic production and reduce importation of livestock products, contribute to
0.4091	0.9902	Asetena mu Mmoa Sika (Social Benefits): Yei yɛ sika a Aban gyina manfo anan mu tua ma nsuo, pɛtro ne nkanea nnwumakuo no de sɔ Ghanafos asene.	Social Benefits: Government subsidies paid to utility companies and on petroleum products on behalf of the consuming Ghanaianpublic.
0.4008	0.9961	Asenesɔ Sika (Subsidy): Yei yɛ sika mu mmoa bi a Aban de ma ɔman mma ma ɛyi adesoa kakra firi wɔn so ma wɔn kɔn mu dwo won.	Subsidy: This is a financial relief given by Government to citizens to reduce the burden on them.
0.3963	0.9414	Dwumadie akyiridie (Surveillance): Yei yɛ kwan a ysfa so de ani di biribi akyi na yɛhwɛ sɛdeɛ ɛsi tee.	Surveillance: The process of critically or intellectually observing an issue.
0.3697	0.9697	Fannyɛ (Transparency): Yei ne sɛ Aban bɛma Ɔman mma ahunu deɛ greko so na wɔate amanesboɔ nyinaa wo ɛberɛ ano ɛberɛ ano.	Transparency: This is when Government provides adequate and timely information about what it is doing to its citizens.
0.4128	0.2201	Adekyere ne Adesua ho Akade: -TLM (Teaching And Learning Materials): Yeinom yɛ nneɛma a Nkwa wɔ mu ne dees Nkwa nni mu anaa sɛ nnipa anaa abodes afoforɔ bi a ɔkyerekyereni de di dwuma wɔ adekyere ne adesua mu sedes ebsye a sbeboa ama adekyere ne adesua mu botaees no awie peye.	TLM (Teaching And Learning Materials): are any collection of materials, including animate and inanimate objects and human and non-human resources, that a teacher may use in teaching and learning situations to help achieve desired learning objectives and outcomes.
0.4323	0.9976	Adwade: ne Dwumadie ho sika (Use of Goods and Services): Yei yɛ sika dodos a Aban tua wo dwuma a ɔdi ne dwumadie a ɔdi ma ɔmanfoɔ no ho.	Use of Goods and Services: Amount of money that Government pays for running its operations and for delivering services to the public.
0.4941	0.2908	Adwade= ho stos (Value Added Tax (VAT): Yei yɛ too bi a yɛde to adwades ahodoɔ so wo adwadesye mpɛmpɛnsoɔ biara mu.	Value Added Tax (VAT): The tax levied as value is added to goods and services at each stage of production.
0.9695	0.9780	© 2021. All rights reserved.	© 2021. All rights reserved.
0.7780	0.0009	No part of this publication may be stored in a retrieval system or , transmitted in any or by any means, elẹctronic, mechanic l, photocopying. recording or otherwise without the prior written permission ot thè Ministry nance	No part of this publication may be stored in a retrieval system or transmitted in any or by any means, electronic, mechanical, photocopying, recording or otherwise without the prior written permission of the Ministry of Finance
